1700
V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Class
22.48381400824014,102.72513243084167,-43.07239552678047,1306.509711595056,-549.4278987639788,736.2301353737492,11.177163037080637,-1667.4514420247203,-806.9559741024132,1032.3447529043012,0
22.43672748675692,102.83460859329017,-42.91936433195998,1306.5379635079457,-550.4908769864626,734.8087110064744,10.96527369040613,-1667.3101824602709,-808.0278987639789,1036.4032864772498,0
22.389640965273692,102.94408475573867,-42.7663331371395,1306.5662154208358,-551.5538552089464,733.3872866391996,10.753384343731613,-1667.1689228958212,-809.0998234255444,1040.123999012971,0
22.342554443790466,103.05356091818717,-42.61330194231902,1306.5944673337258,-552.6168334314302,731.9658622719246,10.541494997057095,-1667.0276633313713,-810.17174808711,1044.1927310178805,0
22.295467922307243,103.16303708063566,-42.460270747498534,1306.6227192466156,-553.679811653914,730.5444379046498,10.329605650382588,-1666.8864037669218,-811.2436727486756,1047.5733737753642,0
22.248381400824016,103.27251324308416,-42.30723955267805,1306.6509711595056,-554.7427898763979,729.123013537375,10.11771630370807,-1666.745144202472,-812.3155974102414,1051.93782292747,0
22.20129487934079,103.38198940553266,-42.15420835785757,1306.6792230723954,-555.8057680988817,727.7015891701001,9.905826957033552,-1666.6038846380225,-813.3875220718069,1055.534729614725,0
22.154208357857563,103.49146556798117,-42.001177163037084,1306.7074749852854,-556.8687463213655,726.2801648028252,9.693937610359034,-1666.4626250735728,-814.4594467333726,1059.651468291377,0
22.10712183637434,103.60094173042967,-41.8481459682166,1306.7357268981755,-557.9317245438493,724.8587404355503,9.482048263684527,-1666.3213655091229,-815.5313713949382,1064.1080916599828,0
22.060035314891113,103.71041789287816,-41.69511477339612,1306.7639788110655,-558.9947027663331,723.4373160682754,9.27015891701001,-1666.1801059446734,-816.6032960565038,1066.8514039708216,0
22.012948793407887,103.81989405532666,-41.542083578575635,1306.7922307239553,-560.057680988817,722.0158917010007,9.058269570335492,-1666.0388463802237,-817.6752207180695,1070.8083150857597,0
21.965862271924664,103.92937021777516,-41.38905238375515,1306.8204826368453,-561.1206592113008,720.5944673337257,8.846380223660985,-1665.897586815774,-818.7471453796351,1074.9435074782918,0
21.918775750441437,104.03884638022366,-41.23602118893467,1306.8487345497351,-562.1836374337845,719.1730429664509,8.634490876986467,-1665.7563272513244,-819.8190700412007,1079.269460376623,0
21.87168922895821,104.14832254267216,-41.082989994114186,1306.8769864626252,-563.2466156562684,717.751618599176,8.42260153031195,-1665.6150676868745,-820.8909947027662,1083.088346152962,0
21.824602707474988,104.25779870512066,-40.9299587992937,1306.905238375515,-564.3095938787523,716.3301942319011,8.210712183637442,-1665.473808122425,-821.9629193643319,1086.3518563462749,0
21.77751618599176,104.36727486756915,-40.776927604473215,1306.9334902884048,-565.3725721012361,714.9087698646263,7.998822836962924,-1665.3325485579753,-823.0348440258975,1090.7909636052452,0
21.730429664508534,104.47675103001765,-40.623896409652744,1306.9617422012948,-566.4355503237198,713.4873454973515,7.786933490288407,-1665.1912889935256,-824.1067686874632,1094.3318647277229,0
21.68334314302531,104.58622719246615,-40.47086521483226,1306.9899941141848,-567.4985285462035,712.0659211300765,7.5750441436138995,-1665.050029429076,-825.1786933490288,1098.4331564120614,0
21.636256621542085,104.69570335491466,-40.31783402001177,1307.0182460270748,-568.5615067686874,710.6444967628017,7.363154796939382,-1664.9087698646263,-826.2506180105945,1102.2477183212077,0
21.58917010005886,104.80517951736316,-40.164802825191295,1307.0464979399646,-569.6244849911714,709.2230723955267,7.151265450264864,-1664.7675103001766,-827.32254267216,1105.7873282667763,0
21.54208357857563,104.91465567981164,-40.01177163037081,1307.0747498528547,-570.6874632136551,707.801648028252,6.939376103590346,-1664.626250735727,-828.3944673337257,1110.0994867433064,0
21.49499705709241,105.02413184226015,-39.858740435550324,1307.1030017657445,-571.7504414361388,706.3802236609771,6.727486756915839,-1664.4849911712772,-829.4663919952914,1113.7949894179283,0
21.447910535609182,105.13360800470865,-39.705709240729846,1307.1312536786345,-572.8134196586227,704.9587992937022,6.515597410241321,-1664.3437316068275,-830.538316656857,1118.044819192522,0
21.400824014125956,105.24308416715715,-39.55267804590936,1307.1595055915245,-573.8763978811065,703.5373749264273,6.303708063566804,-1664.2024720423778,-831.6102413184225,1121.4192570762405,0
21.353737492642733,105.35256032960565,-39.399646851088875,1307.1877575044145,-574.9393761035903,702.1159505591526,6.091818716892297,-1664.0612124779282,-832.6821659799882,1125.1592432909276,0
21.306650971159506,105.46203649205414,-39.2466156562684,1307.2160094173043,-576.002354326074,700.6945261918776,5.879929370217779,-1663.9199529134785,-833.7540906415538,1128.9184137685727,0
21.25956444967628,105.57151265450264,-39.09358446144792,1307.2442613301941,-577.065332548558,699.2731018246028,5.668040023543261,-1663.778693349029,-834.8260153031194,1132.8661110788548,0
21.212477928193056,105.68098881695114,-38.94055326662743,1307.2725132430842,-578.1283107710417,697.8516774573278,5.456150676868754,-1663.6374337845791,-835.8979399646851,1136.7450841106888,0
21.16539140670983,105.79046497939964,-38.787522071806954,1307.300765155974,-579.1912889935256,696.430253090053,5.244261330194236,-1663.4961742201294,-836.9698646262508,1140.7709978242256,0
21.118304885226603,105.89994114184815,-38.63449087698647,1307.329017068864,-580.2542672160093,695.0088287227782,5.0323719835197185,-1663.3549146556797,-838.0417892878163,1144.0524199644744,0
21.07121836374338,106.00941730429665,-38.48145968216598,1307.3572689817538,-581.3172454384932,693.5874043555033,4.820482636845211,-1663.21365509123,-839.1137139493819,1148.7405812805353,0
21.024131842260154,106.11889346674513,-38.328428487345505,1307.3855208946438,-582.380223660977,692.1659799882284,4.608593290170694,-1663.0723955267806,-840.1856386109476,1152.7324828953292,0
20.977045320776927,106.22836962919364,-38.17539729252502,1307.4137728075339,-583.4432018834609,690.7445556209535,4.396703943496176,-1662.9311359623307,-841.2575632725133,1155.9204876897886,0
20.929958799293704,106.33784579164214,-38.022366097704534,1307.442024720424,-584.5061801059446,689.3231312536786,4.184814596821669,-1662.789876397881,-842.3294879340788,1160.4347575972633,0
20.882872277810478,106.44732195409064,-37.86933490288405,1307.4702766333137,-585.5691583284284,687.9017068864038,3.972925250147151,-1662.6486168334316,-843.4014125956445,1164.8478879559098,0
20.83578575632725,106.55679811653914,-37.71630370806357,1307.4985285462037,-586.6321365509123,686.480282519129,3.7610359034726337,-1662.5073572689817,-844.4733372572101,1167.7745085376841,0
20.788699234844028,106.66627427898763,-37.563272513243085,1307.5267804590935,-587.6951147733962,685.058858151854,3.549146556798126,-1662.3660977045322,-845.5452619187757,1172.0233157861162,0
20.7416127133608,106.77575044143613,-37.4102413184226,1307.5550323719835,-588.7580929958799,683.6374337845792,3.3372572101236084,-1662.2248381400823,-846.6171865803414,1176.1273014557623,0
20.694526191877575,106.88522660388463,-37.25721012360212,1307.5832842848736,-589.8210712183637,682.2160094173042,3.125367863449091,-1662.0835785756326,-847.6891112419071,1180.1387579153168,0
20.647439670394352,106.99470276633313,-37.104178928781636,1307.6115361977634,-590.8840494408474,680.7945850500295,2.913478516774574,-1661.9423190111831,-848.7610359034726,1183.135884197466,0
20.600353148911125,107.10417892878164,-36.95114773396115,1307.6397881106534,-591.9470276633314,679.3731606827546,2.701589170100066,-1661.8010594467332,-849.8329605650382,1187.6852717256013,0
20.5532666274279,107.21365509123012,-36.79811653914068,1307.6680400235432,-593.0100058858152,677.9517363154797,2.4896998234255485,-1661.6597998822838,-850.9048852266038,1191.1472780798752,0
20.506180105944676,107.32313125367862,-36.645085344320194,1307.6962919364332,-594.0729841082989,676.5303119482048,2.277810476751031,-1661.518540317834,-851.9768098881696,1195.2419445886476,0
20.45909358446145,107.43260741612713,-36.49205414949971,1307.724543849323,-595.1359623307827,675.1088875809301,2.0659211300765232,-1661.3772807533842,-853.0487345497351,1198.9850521218082,0
20.412007062978223,107.54208357857563,-36.33902295467923,1307.752795762213,-596.1989405532665,673.6874632136551,1.854031783402006,-1661.2360211889347,-854.1206592113008,1203.0762131423721,0
20.364920541495,107.65155974102414,-36.185991759858744,1307.7810476751029,-597.2619187757505,672.2660388463803,1.6421424367274884,-1661.0947616244848,-855.1925838728664,1206.4349380787046,0
20.317834020011773,107.76103590347265,-36.03296056503826,1307.8092995879929,-598.3248969982342,670.8446144791053,1.4302530900529808,-1660.9535020600354,-856.264508534432,1210.5047251236902,0
20.270747498528547,107.87051206592113,-35.87992937021778,1307.837551500883,-599.387875220718,669.4231901118305,1.2183637433784633,-1660.8122424955857,-857.3364331959976,1214.452911013594,0
20.223660977045324,107.97998822836963,-35.726898175397295,1307.865803413773,-600.4508534432018,668.0017657445557,1.0064743967039458,-1660.6709829311358,-858.4083578575634,1218.3362993621708,0
20.176574455562097,108.08946439081814,-35.57386698057681,1307.8940553266627,-601.5138316656858,666.5803413772808,0.7945850500294382,-1660.5297233666863,-859.4802825191289,1221.916972551768,0
20.12948793407887,108.19894055326664,-35.42083578575634,1307.9223072395525,-602.5768098881695,665.1589170100059,0.5826957033549207,-1660.3884638022369,-860.5522071806945,1226.462517540387,0
20.082401412595647,108.30841671571514,-35.26780459093585,1307.9505591524426,-603.6397881106533,663.7374926427311,0.3708063566804032,-1660.247204237787,-861.6241318422601,1230.2504475361234,0
20.03531489111242,108.41789287816363,-35.11477339611537,1307.9788110653326,-604.702766333137,662.3160682754561,0.15891701000588565,-1660.1059446733373,-862.6960565038258,1233.7751981260856,0
19.988228369629194,108.52736904061213,-34.96174220129488,1308.0070629782226,-605.7657445556209,660.8946439081814,-0.05297233666862189,-1659.9646851088874,-863.7679811653913,1237.4941228191633,0
19.94114184814597,108.63684520306063,-34.808711006474404,1308.0353148911124,-606.8287227781047,659.4732195409065,-0.26486168334312943,-1659.823425544438,-864.8399058269571,1241.3616031442093,0
19.894055326662745,108.74632136550913,-34.65567981165392,1308.0635668040024,-607.8917010005886,658.0517951736316,-0.47675103001765695,-1659.6821659799884,-865.9118304885227,1245.5882671473405,0
19.846968805179518,108.85579752795763,-34.50264861683343,1308.0918187168922,-608.9546792230723,656.6303708063567,-0.6886403766921645,-1659.5409064155385,-866.9837551500882,1249.0391027881892,0
19.799882283696295,108.96527369040612,-34.349617422012955,1308.1200706297823,-610.0176574455562,655.2089464390818,-0.900529723366672,-1659.3996468510888,-868.0556798116538,1253.095303491698,0
19.75279576221307,109.07474985285462,-34.19658622719247,1308.148322542672,-611.08063566804,653.787522071807,-1.1124190700411996,-1659.2583872866394,-869.1276044732195,1256.5796930809704,0
19.705709240729842,109.18422601530312,-34.043555032371984,1308.176574455562,-612.1436138905239,652.3660977045322,-1.324308416715707,-1659.1171277221895,-870.1995291347852,1260.4664676122236,0
19.65862271924662,109.29370217775163,-33.890523837551505,1308.204826368452,-613.2065921130076,650.9446733372572,-1.5361977633902146,-1658.97586815774,-871.2714537963507,1265.2747774847028,0
19.611536197763392,109.40317834020013,-33.73749264273102,1308.233078281342,-614.2695703354915,649.5232489699824,-1.7480871100647422,-1658.83460859329,-872.3433784579164,1268.6494677729486,0
19.564449676280166,109.51265450264862,-33.584461447910535,1308.261330194232,-615.3325485579753,648.1018246027076,-1.9599764567392497,-1658.6933490288404,-873.415303119482,1272.5491273337968,0
19.51736315479694,109.62213066509712,-33.431430253090056,1308.2895821071218,-616.3955267804591,646.6804002354327,-2.171865803413777,-1658.552089464391,-874.4872277810476,1276.250430569121,0
19.470276633313716,109.73160682754562,-33.27839905826957,1308.3178340200118,-617.4585050029428,645.2589758681578,-2.3837551500882848,-1658.410829899941,-875.5591524426133,1280.4860414120506,0
19.42319011183049,109.84108298999412,-33.125367863449085,1308.3460859329016,-618.5214832254267,643.8375515008829,-2.5956444967627923,-1658.2695703354916,-876.631077104179,1283.8106023590738,0
19.376103590347263,109.95055915244262,-32.972336668628614,1308.3743378457916,-619.5844614479105,642.416127133608,-2.80753384343732,-1658.128310771042,-877.7030017657445,1288.3166909933168,0
19.32901706886404,110.06003531489112,-32.81930547380813,1308.4025897586816,-620.6474396703944,640.9947027663331,-3.0194231901118274,-1657.987051206592,-878.7749264273101,1292.1258612828374,0
19.281930547380814,110.16951147733961,-32.66627427898764,1308.4308416715717,-621.7104178928781,639.5732783990583,-3.231312536786335,-1657.8457916421426,-879.8468510888757,1295.8420062442822,0
19.234844025897587,110.27898763978811,-32.513243084167165,1308.4590935844615,-622.7733961153618,638.1518540317834,-3.4432018834608624,-1657.7045320776926,-880.9187757504415,1299.570656711579,0
19.187757504414364,110.38846380223661,-32.36021188934668,1308.4873454973515,-623.8363743378458,636.7304296645086,-3.65509123013537,-1657.5632725132432,-881.990700412007,1303.3783070879254,0
19.140670982931137,110.49793996468512,-32.207180694526194,1308.5155974102413,-624.8993525603296,635.3090052972336,-3.8669805768098775,-1657.4220129487935,-883.0626250735727,1307.6776865916079,0
19.09358446144791,110.60741612713362,-32.05414949970571,1308.5438493231313,-625.9623307828134,633.8875809299589,-4.078869923484405,-1657.2807533843436,-884.1345497351383,1311.4995105458072,0
19.046497939964688,110.7168922895821,-31.90111830488523,1308.5721012360211,-627.0253090052971,632.466156562684,-4.290759270158913,-1657.1394938198941,-885.2064743967039,1315.3196089001615,0
18.99941141848146,110.82636845203061,-31.748087110064745,1308.600353148911,-628.088287227781,631.0447321954091,-4.5026486168334205,-1656.9982342554445,-886.2783990582695,1318.696393370632,0
18.952324896998235,110.93584461447911,-31.59505591524426,1308.628605061801,-629.1512654502648,629.6233078281342,-4.714537963507947,-1656.8569746909948,-887.3503237198353,1322.583898361557,0
18.90523837551501,111.04532077692761,-31.442024720423785,1308.656856974691,-630.2142436727487,628.2018834608593,-4.926427310182455,-1656.715715126545,-888.4222483814008,1327.1316800955785,0
18.858151854031785,111.15479693937611,-31.2889935256033,1308.685108887581,-631.2772218952324,626.7804590935845,-5.138316656856963,-1656.5744555620952,-889.4941730429664,1330.7737859214794,0
18.81106533254856,111.26427310182461,-31.135962330782814,1308.7133608004708,-632.3402001177162,625.3590347263097,-5.35020600353149,-1656.4331959976457,-890.566097704532,1334.6730564010354,0
18.763978811065336,111.3737492642731,-30.98293113596234,1308.7416127133608,-633.4031783402,623.9376103590347,-5.562095350205998,-1656.291936433196,-891.6380223660977,1338.664080670377,0
18.71689228958211,111.4832254267216,-30.829899941141854,1308.7698646262506,-634.466156562684,622.5161859917599,-5.773984696880506,-1656.1506768687464,-892.7099470276632,1341.9600451769552,0
18.669805768098882,111.5927015891701,-30.676868746321368,1308.7981165391407,-635.5291347851677,621.094761624485,-5.985874043555032,-1656.0094173042967,-893.781871689229,1346.2124921553293,0
18.62271924661566,111.7021777516186,-30.52383755150089,1308.8263684520307,-636.5921130076515,619.6733372572102,-6.19776339022954,-1655.868157739847,-894.8537963507946,1349.9642881020172,0
18.575632725132433,111.81165391406711,-30.370806356680404,1308.8546203649207,-637.6550912301353,618.2519128899353,-6.409652736904048,-1655.7268981753973,-895.9257210123602,1354.0030058013438,0
18.528546203649206,111.9211300765156,-30.21777516185992,1308.8828722778105,-638.7180694526193,616.8304885226604,-6.621542083578575,-1655.5856386109476,-896.9976456739258,1357.7192644148254,0
18.481459682165983,112.0306062389641,-30.06474396703944,1308.9111241907005,-639.781047675103,615.4090641553855,-6.833431430253083,-1655.444379046498,-898.0695703354916,1361.5951024071815,0
18.434373160682757,112.1400824014126,-29.911712772218955,1308.9393761035903,-640.8440258975868,613.9876397881108,-7.045320776927591,-1655.3031194820483,-899.1414949970571,1365.9711964977641,0
18.38728663919953,112.2495585638611,-29.75868157739847,1308.9676280164801,-641.9070041200705,612.5662154208358,-7.257210123602118,-1655.1618599175986,-900.2134196586227,1369.1806061856273,0
18.340200117716307,112.3590347263096,-29.605650382577995,1308.9958799293702,-642.9699823425544,611.144791053561,-7.469099470276626,-1655.020600353149,-901.2853443201883,1372.5658379066174,0
18.29311359623308,112.46851088875809,-29.45261918775751,1309.02413184226,-644.0329605650383,609.7233666862861,-7.680988816951134,-1654.8793407886992,-902.357268981754,1376.7350803958361,0
18.246027074749854,112.57798705120659,-29.299587992937024,1309.05238375515,-645.0959387875221,608.3019423190112,-7.89287816362566,-1654.7380812242498,-903.4291936433195,1380.9462984106292,0
18.19894055326663,112.68746321365509,-29.14655679811654,1309.08063566804,-646.1589170100058,606.8805179517364,-8.104767510300167,-1654.5968216597998,-904.5011183048853,1384.2895855253837,0
18.1518540317834,112.7969393761036,-28.993525603296064,1309.10888758093,-647.2218952324897,605.4590935844615,-8.316656856974696,-1654.4555620953502,-905.5730429664509,1389.1899714306642,0
18.104767510300178,112.9064155385521,-28.84049440847558,1309.1371394938199,-648.2848734549735,604.0376692171866,-8.528546203649203,-1654.3143025309005,-906.6449676280165,1392.7739850905332,0
18.057680988816955,113.01589170100058,-28.687463213655093,1309.16539140671,-649.3478516774574,602.6162448499118,-8.74043555032371,-1654.1730429664508,-907.716892289582,1396.2278522582815,0
18.010594467333725,113.12536786344909,-28.534432018834615,1309.1936433195997,-650.4108298999411,601.1948204826368,-8.952324896998238,-1654.0317834020013,-908.7888169511479,1400.7340944895602,0
17.963507945850502,113.23484402589759,-28.38140082401413,1309.2218952324897,-651.4738081224249,599.7733961153621,-9.164214243672745,-1653.8905238375514,-909.8607416127134,1404.1589858792406,0
17.91642142436728,113.34432018834609,-28.228369629193644,1309.2501471453797,-652.5367863449088,598.3519717480872,-9.376103590347252,-1653.7492642731017,-910.932666274279,1407.9793194329932,0
17.86933490288405,113.45379635079459,-28.075338434373165,1309.2783990582698,-653.5997645673925,596.9305473808123,-9.587992937021781,-1653.6080047086523,-912.0045909358446,1411.9271329695212,0
17.822248381400826,113.56327251324309,-27.92230723955268,1309.3066509711596,-654.6627427898763,595.5091230135374,-9.799882283696288,-1653.4667451442024,-913.0765155974102,1415.6825463693256,0
17.775161859917603,113.67274867569158,-27.769276044732194,1309.3349028840494,-655.72572101236,594.0876986462625,-10.011771630370795,-1653.325485579753,-914.1484402589758,1419.8960988682438,0
17.728075338434373,113.78222483814008,-27.61624484991172,1309.3631547969394,-656.788699234844,592.6662742789877,-10.223660977045324,-1653.184226015303,-915.2203649205414,1423.5503376295187,0
17.68098881695115,113.89170100058858,-27.463213655091234,1309.3914067098292,-657.8516774573278,591.2448499117129,-10.43555032371983,-1653.0429664508533,-916.2922895821071,1427.0634995258306,0
17.633902295467927,114.00117716303708,-27.31018246027075,1309.4196586227192,-658.9146556798116,589.8234255444379,-10.647439670394338,-1652.9017068864039,-917.3642142436727,1431.1871578741454,0
17.586815773984696,114.11065332548559,-27.157151265450274,1309.447910535609,-659.9776339022953,588.402001177163,-10.859329017068866,-1652.760447321954,-918.4361389052384,1435.4052965221244,0
17.539729252501473,114.22012948793407,-27.00412007062979,1309.476162448499,-661.0406121247793,586.9805768098882,-11.071218363743373,-1652.6191877575045,-919.5080635668039,1439.8237689368043,0
17.49264273101825,114.32960565038258,-26.851088875809303,1309.504414361389,-662.1035903472631,585.5591524426133,-11.28310771041788,-1652.4779281930548,-920.5799882283696,1442.433355599237,0
17.44555620953502,114.43908181283108,-26.698057680988825,1309.532666274279,-663.1665685697469,584.1377280753385,-11.494997057092409,-1652.336668628605,-921.6519128899351,1446.5628784830446,0
17.398469688051797,114.54855797527958,-26.54502648616834,1309.560918187169,-664.2295467922306,582.7163037080636,-11.706886403766916,-1652.1954090641555,-922.7238375515009,1450.9331813596275,0
17.351383166568574,114.65803413772808,-26.391995291347854,1309.589170100059,-665.2925250147146,581.2948793407887,-11.918775750441423,-1652.0541494997055,-923.7957622130665,1454.308257060929,0
17.304296645085344,114.76751030017658,-26.238964096527376,1309.6174220129487,-666.3555032371984,579.8734549735138,-12.130665097115951,-1651.912889935256,-924.8676868746321,1458.1653305929528,0
17.25721012360212,114.87698646262507,-26.08593290170689,1309.6456739258388,-667.4184814596822,578.452030606239,-12.342554443790458,-1651.7716303708064,-925.9396115361977,1462.6065524193777,0
17.210123602118898,114.98646262507357,-25.932901706886405,1309.6739258387288,-668.4814596821659,577.0306062389641,-12.554443790464966,-1651.6303708063565,-927.0115361977633,1466.265241329186,0
17.163037080635668,115.09593878752207,-25.77987051206592,1309.7021777516186,-669.5444379046497,575.6091818716893,-12.766333137139494,-1651.489111241907,-928.083460859329,1470.1453128818835,0
17.115950559152445,115.20541494997057,-25.626839317245445,1309.7304296645086,-670.6074161271335,574.1877575044143,-12.978222483814001,-1651.3478516774576,-929.1553855208947,1474.4869553538865,0
17.068864037669222,115.31489111241908,-25.47380812242496,1309.7586815773984,-671.6703943496175,572.7663331371396,-13.190111830488508,-1651.2065921130077,-930.2273101824602,1477.4513378740148,0
17.021777516185992,115.42436727486756,-25.320776927604474,1309.7869334902884,-672.7333725721012,571.3449087698647,-13.402001177163037,-1651.065332548558,-931.2992348440259,1481.5967005498237,0
16.97469099470277,115.53384343731607,-25.167745732784,1309.8151854031782,-673.7963507945849,569.9234844025898,-13.613890523837544,-1650.924072984108,-932.3711595055914,1485.5365690961862,0
16.927604473219546,115.64331959976457,-25.014714537963513,1309.8434373160683,-674.8593290170688,568.5020600353149,-13.82577987051205,-1650.7828134196586,-933.4430841671572,1489.7770190096503,0
16.880517951736316,115.75279576221307,-24.861683343143028,1309.871689228958,-675.9223072395528,567.08063566804,-14.03766921718658,-1650.6415538552092,-934.5150088287228,1492.6989730297082,0
16.833431430253093,115.86227192466157,-24.70865214832255,1309.899941141848,-676.9852854620365,565.6592113007652,-14.249558563861086,-1650.5002942907593,-935.5869334902884,1497.0092175693915,0
16.78634490876987,115.97174808711006,-24.555620953502064,1309.9281930547381,-678.0482636845202,564.2377869334904,-14.461447910535593,-1650.3590347263096,-936.658858151854,1501.4357288122449,0
16.73925838728664,116.08122424955856,-24.40258975868158,1309.956444967628,-679.1112419070041,562.8163625662154,-14.673337257210122,-1650.2177751618597,-937.7307828134196,1504.3526990485827,0
16.692171865803417,116.19070041200706,-24.2495585638611,1309.984696880518,-680.1742201294878,561.3949381989406,-14.885226603884629,-1650.0765155974102,-938.8027074749853,1508.9575322100914,0
16.645085344320194,116.30017657445556,-24.096527369040615,1310.0129487934078,-681.2371983519718,559.9735138316657,-15.097115950559136,-1649.9352560329608,-939.8746321365509,1512.9561671536117,0
16.597998822836963,116.40965273690406,-23.94349617422013,1310.0412007062978,-682.3001765744555,558.5520894643909,-15.309005297233664,-1649.7939964685108,-940.9465567981165,1516.5696844417537,0
16.55091230135374,116.51912889935255,-23.790464979399655,1310.0694526191878,-683.3631547969393,557.130665097116,-15.520894643908171,-1649.6527369040612,-942.0184814596822,1520.1314877719378,0
16.50382577987051,116.62860506180105,-23.63743378457917,1310.0977045320778,-684.4261330194231,555.7092407298411,-15.7327839905827,-1649.5114773396117,-943.0904061212477,1524.1976672570547,0
16.456739258387287,116.73808122424956,-23.484402589758684,1310.1259564449676,-685.489111241907,554.2878163625662,-15.944673337257207,-1649.3702177751618,-944.1623307828135,1527.9256933741053,0
16.409652736904064,116.84755738669806,-23.33137139493821,1310.1542083578577,-686.5520894643907,552.8663919952915,-16.156562683931714,-1649.2289582107123,-945.234255444379,1531.790550101638,0
16.362566215420834,116.95703354914656,-23.178340200117724,1310.1824602707475,-687.6150676868746,551.4449676280165,-16.368452030606242,-1649.0876986462627,-946.3061801059447,1535.5627591297841,0
16.31547969393761,117.06650971159506,-23.02530900529724,1310.2107121836375,-688.6780459093584,550.0235432607417,-16.58034137728075,-1648.9464390818127,-947.3781047675103,1539.5411021113318,0
16.268393172454388,117.17598587404355,-22.872277810476753,1310.2389640965273,-689.7410241318423,548.6021188934668,-16.792230723955257,-1648.8051795173633,-948.4500294290759,1543.474222942001,0
16.221306650971158,117.28546203649205,-22.719246615656274,1310.2672160094173,-690.804002354326,547.1806945261919,-17.004120070629785,-1648.6639199529134,-949.5219540906415,1547.340014723507,0
16.174220129487935,117.39493819894055,-22.56621542083579,1310.2954679223071,-691.8669805768099,545.759270158917,-17.216009417304292,-1648.522660388464,-950.5938787522072,1551.1728345133301,0
16.127133608004712,117.50441436138905,-22.413184226015304,1310.3237198351972,-692.9299587992936,544.3378457916423,-17.4278987639788,-1648.3814008240142,-951.6658034137728,1555.3233146658613,0
16.080047086521482,117.61389052383755,-22.260153031194825,1310.3519717480872,-693.9929370217775,542.9164214243673,-17.639788110653328,-1648.2401412595643,-952.7377280753385,1558.7742890281365,0
16.03296056503826,117.72336668628604,-22.10712183637434,1310.380223660977,-695.0559152442613,541.4949970570925,-17.851677457327835,-1648.0988816951149,-953.809652736904,1563.0383223264976,0
15.985874043555036,117.83284284873454,-21.954090641553854,1310.408475573867,-696.1188934667451,540.0735726898175,-18.063566804002342,-1647.957622130665,-954.8815773984697,1566.794452037811,0
15.938787522071806,117.94231901118305,-21.80105944673338,1310.4367274867568,-697.1818716892288,538.6521483225428,-18.27545615067687,-1647.8163625662155,-955.9535020600352,1571.0462495728987,0
15.891701000588583,118.05179517363155,-21.648028251912894,1310.4649793996468,-698.2448499117128,537.2307239552679,-18.487345497351377,-1647.6751030017658,-957.025426721601,1574.537316231034,0
15.84461447910536,118.16127133608005,-21.49499705709241,1310.4932313125369,-699.3078281341966,535.8092995879929,-18.699234844025884,-1647.533843437316,-958.0973513831666,1578.7322716176095,0
15.79752795762213,118.27074749852855,-21.341965862271934,1310.521483225427,-700.3708063566804,534.3878752207181,-18.911124190700413,-1647.3925838728665,-959.1692760447321,1582.8897752525158,0
15.750441436138907,118.38022366097704,-21.18893466745145,1310.5497351383167,-701.4337845791641,532.9664508534432,-19.12301353737492,-1647.2513243084168,-960.2412007062978,1585.8874886597991,0
15.703354914655684,118.48969982342554,-21.035903472630963,1310.5779870512067,-702.4967628016481,531.5450264861684,-19.334902884049427,-1647.110064743967,-961.3131253678633,1589.3275247612473,0
15.656268393172454,118.59917598587404,-20.882872277810485,1310.6062389640965,-703.5597410241319,530.1236021188935,-19.546792230723955,-1646.9688051795174,-962.3850500294291,1593.619562718148,0
15.60918187168923,118.70865214832254,-20.72984108299,1310.6344908769865,-704.6227192466156,528.7021777516186,-19.758681577398463,-1646.8275456150677,-963.4569746909947,1597.8329045618311,0
15.562095350206008,118.81812831077104,-20.576809888169514,1310.6627427898763,-705.6856974690994,527.2807533843437,-19.97057092407297,-1646.686286050618,-964.5288993525603,1601.5275290633201,0
15.515008828722777,118.92760447321953,-20.423778693349036,1310.6909947027661,-706.7486756915831,525.859329017069,-20.182460270747498,-1646.5450264861684,-965.6008240141259,1605.2753641534755,0
15.467922307239554,119.03708063566803,-20.27074749852855,1310.7192466156562,-707.811653914067,524.437904649794,-20.394349617422005,-1646.4037669217187,-966.6727486756915,1609.4521305897101,0
15.420835785756331,119.14655679811653,-20.117716303708065,1310.7474985285462,-708.8746321365509,523.0164802825192,-20.606238964096512,-1646.262507357269,-967.7446733372572,1613.1819744170587,0
15.373749264273101,119.25603296056504,-19.96468510888759,1310.7757504414362,-709.9376103590347,521.5950559152443,-20.81812831077104,-1646.1212477928193,-968.8165979988229,1617.3045625342006,0
15.326662742789878,119.36550912301354,-19.811653914067104,1310.804002354326,-711.0005885815184,520.1736315479694,-21.030017657445548,-1645.9799882283696,-969.8885226603884,1620.9411346595027,0
15.279576221306655,119.47498528546203,-19.65862271924662,1310.832254267216,-712.0635668040023,518.7522071806945,-21.241907004120055,-1645.83872866392,-970.9604473219541,1625.1681184608376,0
15.232489699823425,119.58446144791053,-19.505591524426134,1310.8605061801059,-713.1265450264862,517.3307828134198,-21.453796350794583,-1645.6974690994703,-972.0323719835196,1628.2481894997875,0
15.185403178340202,119.69393761035903,-19.352560329605648,1310.8887580929959,-714.18952324897,515.9093584461448,-21.66568569746909,-1645.5562095350206,-973.1042966450854,1632.4716622576761,0
15.138316656856974,119.80341377280753,-19.19952913478518,1310.917010005886,-715.2525014714537,514.48793407887,-21.87757504414362,-1645.414949970571,-974.176221306651,1636.8565426559812,0
