1002
V1,V2,V3,V4,Class
-10.2,2.04,3.9099999999999997,51.68311253692179,0
-10.26,2.0519999999999996,3.933,53.09000740846891,0
-10.319999999999999,2.064,3.9559999999999995,52.988348509422025,0
-10.379999999999999,2.0759999999999996,3.9789999999999996,53.464070220948514,0
-10.44,2.088,4.002,53.35961712821993,0
-10.5,2.0999999999999996,4.0249999999999995,54.336842463503864,0
-10.559999999999999,2.112,4.048,53.76564558339548,0
-10.62,2.1239999999999997,4.071,54.52028322481105,0
-10.68,2.136,4.093999999999999,54.656900697382156,0
-10.74,2.1479999999999997,4.117,55.176439485290445,0
-10.799999999999999,2.16,4.14,54.792370904950396,0
-10.86,2.1719999999999997,4.163,55.50819408055418,0
-10.92,2.184,4.186,55.996494529661994,0
-10.98,2.1959999999999997,4.209,56.45926944104078,0
-11.04,2.208,4.232,56.60170184399043,0
-11.1,2.2199999999999998,4.255,56.96065428729777,0
-11.16,2.232,4.278,57.664945678242155,0
-11.22,2.2439999999999998,4.301,58.12261509730038,0
-11.28,2.2560000000000002,4.324,59.01565980329703,0
-11.34,2.268,4.347,57.636206987988004,0
-11.4,2.2800000000000002,4.37,58.64931018154036,0
-11.46,2.292,4.393,58.56174609211692,0
-11.52,2.3040000000000003,4.416,58.70888000126206,0
-11.58,2.316,4.439,59.39343702696436,0
-11.64,2.3280000000000003,4.462,59.51376037507065,0
-11.700000000000001,2.34,4.485,59.68984724911854,0
-11.76,2.3520000000000003,4.508,60.10270074611483,0
-11.82,2.364,4.531000000000001,60.99864647571856,0
-11.88,2.3760000000000003,4.554,61.44133448704995,0
-11.940000000000001,2.388,4.577,61.171426535805296,0
-12.0,2.4000000000000004,4.6000000000000005,61.100076237601144,0
-12.06,2.412,4.623,61.9266989172223,0
-12.120000000000001,2.4240000000000004,4.646,61.78664161427198,0
-12.180000000000001,2.436,4.6690000000000005,62.85080412336132,0
-12.24,2.4480000000000004,4.692,62.660919126712635,0
-12.3,2.46,4.715000000000001,63.08037098440651,0
-12.360000000000001,2.4720000000000004,4.738,63.68457563044915,0
-12.420000000000002,2.484,4.761,63.636881619484505,0
-12.48,2.4960000000000004,4.784000000000001,64.0303955922862,0
-12.540000000000001,2.508,4.807,64.7478155469813,0
-12.600000000000001,2.5200000000000005,4.83,64.58855687599653,0
-12.660000000000002,2.532,4.853000000000001,64.84465600522176,0
-12.72,2.5440000000000005,4.876,65.30878197188747,0
-12.780000000000001,2.556,4.899000000000001,65.61339120445106,0
-12.840000000000002,2.5680000000000005,4.922000000000001,66.1754939446368,0
-12.900000000000002,2.58,4.945,65.95806655805306,0
-12.96,2.5920000000000005,4.968000000000001,66.04144672878087,0
-13.020000000000001,2.604,4.9910000000000005,67.22805036347879,0
-13.080000000000002,2.6160000000000005,5.014,67.13455862871226,0
-13.140000000000002,2.628,5.037000000000001,66.81947076919637,0
-13.200000000000001,2.6400000000000006,5.0600000000000005,67.67431835311673,0
-13.260000000000002,2.652,5.083000000000001,67.73426375524839,0
-13.320000000000002,2.6640000000000006,5.106000000000001,68.10583714815404,0
-13.380000000000003,2.676,5.1290000000000004,68.49855495743414,0
-13.440000000000001,2.6880000000000006,5.152000000000001,68.55436781001369,0
-13.500000000000002,2.7,5.175000000000001,69.26315632701083,0
-13.560000000000002,2.7120000000000006,5.198,69.60543467240713,0
-13.620000000000003,2.724,5.221000000000001,69.63541997619562,0
-13.680000000000001,2.7360000000000007,5.244000000000001,70.31193467993894,0
-13.740000000000002,2.748,5.267000000000001,70.87735444808217,0
-13.799999999999999,2.76,5.289999999999999,70.27188346869261,0
-13.86,2.772,5.313,70.74997048131338,0
-13.919999999999998,2.784,5.335999999999999,70.93991661466956,0
-13.979999999999999,2.796,5.359,72.17015135961992,0
-14.04,2.808,5.382,71.63264412702824,0
-14.1,2.82,5.404999999999999,72.38636047647915,0
-14.16,2.832,5.428,72.2118880433138,0
-14.219999999999999,2.844,5.451,72.48705911487636,0
-14.28,2.856,5.474,73.0092848803596,0
-14.34,2.868,5.497,72.93323690277397,0
-14.399999999999999,2.88,5.52,74.08737343860106,0
-14.459999999999999,2.892,5.543,74.45426262574756,0
-14.52,2.904,5.566,74.76535576038295,0
-14.58,2.916,5.5889999999999995,74.49985615417995,0
-14.64,2.928,5.612,75.24046861872974,0
-14.7,2.94,5.635,75.67158440167606,0
-14.76,2.952,5.6579999999999995,75.33493247836756,0
-14.82,2.964,5.681,76.24982377215433,0
-14.879999999999999,2.976,5.704,76.13206895456149,0
-14.94,2.988,5.727,76.39046934698756,0
-15.0,3.0,5.75,76.63592501132948,0
15.0,-3.0,-5.75,-77.2484246359121,1
14.94,-2.988,-5.727,-77.16222075017677,1
14.879999999999999,-2.976,-5.704,-76.13847373719115,1
14.82,-2.964,-5.681,-76.19917280056,1
14.76,-2.952,-5.6579999999999995,-75.62303401725868,1
14.7,-2.94,-5.635,-75.28445963404923,1
14.64,-2.928,-5.612,-74.75384175636314,1
14.58,-2.916,-5.5889999999999995,-74.36698130128748,1
14.52,-2.904,-5.566,-73.65968518690288,1
14.459999999999999,-2.892,-5.543,-74.03659687991363,1
14.399999999999999,-2.88,-5.52,-73.38907811549649,1
14.34,-2.868,-5.497,-73.23396816570278,1
14.28,-2.856,-5.474,-72.96155000508647,1
14.219999999999999,-2.844,-5.451,-72.54054546744241,1
14.16,-2.832,-5.428,-72.778675669308,1
14.1,-2.82,-5.404999999999999,-72.23720276509538,1
14.04,-2.808,-5.382,-71.99622387697191,1
13.979999999999999,-2.796,-5.359,-71.46284954587956,1
13.919999999999998,-2.784,-5.335999999999999,-71.7106727072233,1
13.860000000000001,-2.7720000000000002,-5.313000000000001,-71.17074091896772,1
13.8,-2.7600000000000002,-5.29,-70.4428220826314,1
13.74,-2.748,-5.267,-70.22683765526575,1
13.68,-2.736,-5.244,-70.17641361755719,1
13.620000000000001,-2.724,-5.221,-69.62712337338282,1
13.56,-2.712,-5.198,-69.72455774298095,1
13.5,-2.7,-5.175,-69.35960363516439,1
13.44,-2.688,-5.152,-68.77656707483956,1
13.38,-2.676,-5.1290000000000004,-68.95940803127277,1
13.32,-2.664,-5.106,-68.15077096076628,1
13.26,-2.652,-5.083,-68.214492821784,1
13.2,-2.64,-5.06,-67.21074873087794,1
13.14,-2.628,-5.037,-67.44292744528285,1
13.08,-2.616,-5.014,-66.88926589903834,1
13.02,-2.604,-4.991,-66.99044222144316,1
12.959999999999999,-2.592,-4.968,-66.25778176062447,1
12.9,-2.58,-4.945,-66.62903031431343,1
12.84,-2.568,-4.922,-65.96143386178629,1
12.78,-2.556,-4.899,-65.16178723098345,1
12.719999999999999,-2.544,-4.8759999999999994,-65.1592846386364,1
12.66,-2.532,-4.853,-64.66279367060412,1
12.6,-2.52,-4.83,-64.44275630903455,1
12.54,-2.508,-4.8069999999999995,-64.18996793518696,1
12.479999999999999,-2.496,-4.784,-63.632032445289475,1
12.42,-2.484,-4.761,-63.26509059240214,1
12.360000000000001,-2.4720000000000004,-4.738,-63.82930711384249,1
12.3,-2.46,-4.715000000000001,-63.829380290929144,1
12.24,-2.4480000000000004,-4.692,-62.746596342988404,1
12.180000000000001,-2.436,-4.6690000000000005,-62.75595741840091,1
12.120000000000001,-2.4240000000000004,-4.646,-62.322970168779015,1
12.06,-2.412,-4.623,-61.59678981330039,1
12.0,-2.4000000000000004,-4.6000000000000005,-62.20391642496115,1
11.940000000000001,-2.388,-4.577,-61.416533531391785,1
11.88,-2.3760000000000003,-4.554,-60.86677759285688,1
11.82,-2.364,-4.531000000000001,-60.93917064166385,1
11.76,-2.3520000000000003,-4.508,-60.24948648290881,1
11.700000000000001,-2.34,-4.485,-60.344876175112226,1
11.64,-2.3280000000000003,-4.462,-59.411475586743926,1
11.58,-2.316,-4.439,-58.946355462820414,1
11.52,-2.3040000000000003,-4.416,-59.22720700266436,1
11.46,-2.292,-4.393,-58.246269906041256,1
11.4,-2.2800000000000002,-4.37,-58.27057662358833,1
11.34,-2.268,-4.347,-57.96345468075629,1
11.28,-2.2560000000000002,-4.324,-57.85489367163169,1
11.22,-2.2439999999999998,-4.301,-57.62673902623421,1
11.16,-2.232,-4.278,-56.62010498432678,1
11.1,-2.2199999999999998,-4.255,-56.94356836874872,1
11.04,-2.208,-4.232,-56.57429595500382,1
10.98,-2.1959999999999997,-4.209,-56.324110923107725,1
10.92,-2.184,-4.186,-56.25079762123242,1
10.86,-2.1719999999999997,-4.163,-56.29875665829661,1
10.799999999999999,-2.16,-4.14,-55.339646515223855,1
10.74,-2.1479999999999997,-4.117,-54.820280559339785,1
10.68,-2.136,-4.093999999999999,-55.0817483442981,1
10.62,-2.1239999999999997,-4.071,-54.69524877112388,1
10.559999999999999,-2.112,-4.048,-53.95628696799658,1
10.5,-2.0999999999999996,-4.0249999999999995,-54.78522829695235,1
10.44,-2.088,-4.002,-52.65414964860657,1
10.379999999999999,-2.0759999999999996,-3.9789999999999996,-53.35957314502805,1
10.319999999999999,-2.064,-3.9559999999999995,-53.26769665524075,1
10.26,-2.0519999999999996,-3.933,-52.976150162219106,1
10.2,-2.04,-3.9099999999999997,-51.79261864350675,1
10.139999999999999,-2.0279999999999996,-3.8869999999999996,-51.42154013483031,1
10.079999999999998,-2.016,-3.8639999999999994,-51.26490179291843,1
10.02,-2.0039999999999996,-3.8409999999999997,-51.12227032673985,1
9.959999999999999,-1.9919999999999998,-3.8179999999999996,-51.242404747909106,1
9.899999999999999,-1.9799999999999998,-3.7949999999999995,-50.958137695592946,1
9.839999999999998,-1.9679999999999997,-3.7719999999999994,-50.76116840374072,1
9.78,-1.9559999999999997,-3.7489999999999997,-49.86299151542385,1
9.72,-1.944,-3.726,-49.852136182472314,1
9.66,-1.932,-3.7030000000000003,-49.54428272069224,1
9.6,-1.92,-3.68,-49.28352657045938,1
9.540000000000001,-1.908,-3.657,-48.981829071197964,1
9.48,-1.896,-3.634,-48.66509491232253,1
9.42,-1.884,-3.611,-48.74776916186745,1
9.36,-1.8719999999999999,-3.588,-47.64483324937022,1
9.3,-1.8599999999999999,-3.565,-47.733087853113254,1
9.24,-1.8479999999999999,-3.542,-47.30714146386635,1
9.18,-1.8359999999999999,-3.519,-46.73838225143436,1
9.12,-1.8239999999999998,-3.496,-46.74822446584043,1
9.06,-1.8119999999999998,-3.473,-46.81081447072772,1
9.0,-1.7999999999999998,-3.4499999999999997,-46.34684607502537,1
8.94,-1.7879999999999998,-3.427,-45.92926092813184,1
8.879999999999999,-1.7759999999999998,-3.404,-45.29755126038805,1
8.82,-1.7639999999999998,-3.381,-45.64542134563885,1
8.76,-1.7519999999999998,-3.3579999999999997,-44.864633484847104,1
8.700000000000001,-1.7400000000000002,-3.3350000000000004,-44.62771722428854,1
8.64,-1.7280000000000002,-3.3120000000000003,-44.43126255880027,1
8.580000000000002,-1.7160000000000002,-3.2890000000000006,-43.90150290282653,1
8.520000000000001,-1.7040000000000002,-3.2660000000000005,-43.9499743097891,1
8.46,-1.6920000000000002,-3.2430000000000003,-43.57843721300995,1
8.4,-1.6800000000000002,-3.22,-42.81422134067112,1
8.34,-1.6680000000000001,-3.197,-42.38182871160599,1
8.280000000000001,-1.6560000000000001,-3.1740000000000004,-43.041869895706874,1
8.22,-1.6440000000000001,-3.1510000000000002,-42.16446982379176,1
8.16,-1.6320000000000001,-3.128,-41.01415946278468,1
8.100000000000001,-1.62,-3.1050000000000004,-41.52471000695304,1
8.040000000000001,-1.608,-3.0820000000000003,-41.24664974004596,1
7.98,-1.596,-3.059,-40.87278356691697,1
7.92,-1.584,-3.036,-41.15030686152804,1
7.86,-1.572,-3.013,-40.206876762714195,1
7.800000000000001,-1.56,-2.99,-40.31212034219905,1
7.74,-1.548,-2.967,-39.411366354724414,1
7.68,-1.536,-2.944,-39.23201376650872,1
7.62,-1.524,-2.9210000000000003,-39.48592569547138,1
7.5600000000000005,-1.512,-2.898,-38.33713705716126,1
7.5,-1.5,-2.875,-38.59045110798118,1
7.4399999999999995,-1.488,-2.852,-38.38105255598801,1
7.38,-1.476,-2.8289999999999997,-38.12287467868913,1
7.32,-1.464,-2.806,-38.516681487019426,1
7.26,-1.452,-2.783,-36.542527767374594,1
7.199999999999999,-1.44,-2.76,-36.815563544923116,1
7.14,-1.428,-2.737,-37.22547737586202,1
7.08,-1.416,-2.714,-35.60633815716374,1
7.02,-1.404,-2.691,-35.865465565179626,1
6.959999999999999,-1.392,-2.6679999999999997,-36.20862651547998,1
6.8999999999999995,-1.38,-2.6449999999999996,-35.209803364968224,1
6.84,-1.3679999999999999,-2.622,-34.840603197585715,1
6.779999999999999,-1.3559999999999999,-2.5989999999999998,-34.61567436701916,1
6.719999999999999,-1.3439999999999999,-2.5759999999999996,-34.40473617349866,1
6.659999999999999,-1.3319999999999999,-2.553,-33.81289996674254,1
6.6,-1.3199999999999998,-2.53,-34.16994645286137,1
6.539999999999999,-1.3079999999999998,-2.5069999999999997,-33.43591367422192,1
6.479999999999999,-1.2959999999999998,-2.4839999999999995,-33.71735711565356,1
6.419999999999999,-1.2839999999999998,-2.4609999999999994,-32.90909201752116,1
6.359999999999999,-1.2719999999999998,-2.4379999999999997,-32.94670317840219,1
6.300000000000001,-1.2600000000000002,-2.415,-32.66370707137363,1
6.24,-1.2480000000000002,-2.3920000000000003,-32.42752549902487,1
6.180000000000001,-1.2360000000000002,-2.369,-31.623658382565534,1
6.12,-1.2240000000000002,-2.346,-31.923020575572888,1
6.0600000000000005,-1.2120000000000002,-2.323,-30.87844779089108,1
6.0,-1.2000000000000002,-2.3000000000000003,-30.37851921233774,1
5.94,-1.1880000000000002,-2.277,-29.926695702915016,1
5.88,-1.1760000000000002,-2.254,-30.25842516614946,1
5.82,-1.1640000000000001,-2.231,-30.00646194731351,1
5.76,-1.1520000000000001,-2.208,-29.548611053867262,1
5.7,-1.1400000000000001,-2.185,-29.57579664187746,1
5.64,-1.1280000000000001,-2.162,-29.491081817456095,1
5.58,-1.116,-2.139,-29.07349082987666,1
5.52,-1.104,-2.116,-28.85733178968661,1
5.46,-1.092,-2.093,-27.84772025463439,1
5.3999999999999995,-1.08,-2.07,-28.33065277679359,1
5.34,-1.068,-2.0469999999999997,-27.951530645049484,1
5.279999999999999,-1.056,-2.024,-27.225691838953768,1
5.22,-1.044,-2.001,-27.146248718642973,1
5.159999999999999,-1.032,-1.9779999999999998,-27.06266782960906,1
5.1,-1.02,-1.9549999999999998,-25.772314731551877,1
5.039999999999999,-1.008,-1.9319999999999997,-26.328063964977325,1
4.9799999999999995,-0.9959999999999999,-1.9089999999999998,-25.913898687540758,1
4.919999999999999,-0.9839999999999999,-1.8859999999999997,-25.066793001087145,1
4.859999999999999,-0.9719999999999999,-1.8629999999999998,-25.423338523430335,1
4.799999999999999,-0.9599999999999999,-1.8399999999999996,-24.590149041297153,1
4.739999999999999,-0.9479999999999998,-1.8169999999999997,-24.40003916814597,1
4.679999999999999,-0.9359999999999998,-1.7939999999999996,-24.164297817525796,1
4.619999999999999,-0.9239999999999998,-1.7709999999999997,-24.87647669915573,1
4.559999999999999,-0.9119999999999998,-1.7479999999999996,-23.26168989100166,1
4.499999999999999,-0.8999999999999998,-1.7249999999999996,-23.387883265061834,1
4.44,-0.8880000000000001,-1.7020000000000002,-22.580112996029232,1
4.380000000000001,-0.8760000000000001,-1.6790000000000003,-22.216388065506944,1
4.32,-0.8640000000000001,-1.6560000000000001,-22.573953645818047,1
4.260000000000001,-0.8520000000000001,-1.6330000000000002,-22.095894553698916,1
4.2,-0.8400000000000001,-1.61,-22.16209518996097,1
4.140000000000001,-0.8280000000000001,-1.5870000000000002,-21.648378877694658,1
4.08,-0.8160000000000001,-1.564,-21.06428172328755,1
4.0200000000000005,-0.804,-1.5410000000000001,-20.98137577561206,1
3.96,-0.792,-1.518,-20.687850127666298,1
3.9000000000000004,-0.78,-1.495,-20.28165980199538,1
3.84,-0.768,-1.472,-20.163027836946064,1
3.7800000000000002,-0.756,-1.449,-19.79960393938077,1
3.7199999999999998,-0.744,-1.426,-19.486207735131586,1
3.66,-0.732,-1.403,-18.679501603272147,1
3.5999999999999996,-0.72,-1.38,-19.02239505023496,1
3.54,-0.708,-1.357,-18.118198574188593,1
3.4799999999999995,-0.696,-1.3339999999999999,-18.257765538894613,1
3.42,-0.6839999999999999,-1.311,-17.961403250788003,1
3.3599999999999994,-0.6719999999999999,-1.2879999999999998,-17.826849942365516,1
3.3,-0.6599999999999999,-1.265,-16.98295578400058,1
3.2399999999999993,-0.6479999999999999,-1.2419999999999998,-16.230942375197436,1
3.1799999999999997,-0.6359999999999999,-1.2189999999999999,-16.66157084574241,1
3.119999999999999,-0.6239999999999999,-1.1959999999999997,-16.240553666377885,1
3.0599999999999996,-0.6119999999999999,-1.1729999999999998,-15.969566775597304,1
2.999999999999999,-0.5999999999999999,-1.1499999999999997,-15.719663784640169,1
2.9399999999999995,-0.5879999999999999,-1.1269999999999998,-15.326594810175338,1
2.879999999999999,-0.5759999999999998,-1.1039999999999996,-14.91848118682652,1
2.8199999999999994,-0.5639999999999998,-1.0809999999999997,-14.649880857675955,1
2.759999999999999,-0.5519999999999998,-1.0579999999999996,-14.299459149636851,1
2.6999999999999993,-0.5399999999999998,-1.0349999999999997,-13.770716782556597,1
2.639999999999999,-0.5279999999999998,-1.0119999999999996,-13.92121015128172,1
2.579999999999999,-0.5159999999999998,-0.9889999999999997,-13.325754594831103,1
2.5199999999999987,-0.5039999999999998,-0.9659999999999995,-12.495733822501887,1
2.4600000000000004,-0.4920000000000001,-0.9430000000000002,-12.750447539649791,1
2.4000000000000004,-0.4800000000000001,-0.9200000000000002,-11.992728855829595,1
2.3400000000000003,-0.4680000000000001,-0.8970000000000001,-12.745034173431073,1
2.2800000000000002,-0.45600000000000007,-0.8740000000000001,-12.13763613712783,1
2.22,-0.44400000000000006,-0.8510000000000001,-11.170996049180932,1
2.16,-0.43200000000000005,-0.8280000000000001,-11.525120256621728,1
2.1,-0.42000000000000004,-0.805,-11.135270295345263,1
2.04,-0.40800000000000003,-0.782,-11.120395761109346,1
1.98,-0.396,-0.759,-10.412614353493739,1
1.92,-0.384,-0.736,-9.743214661026402,1
1.8599999999999999,-0.372,-0.713,-9.466872265597628,1
1.7999999999999998,-0.36,-0.69,-9.673201488471143,1
1.7399999999999998,-0.348,-0.6669999999999999,-8.924357016846647,1
1.6799999999999997,-0.33599999999999997,-0.6439999999999999,-8.967271595688745,1
1.6199999999999997,-0.32399999999999995,-0.6209999999999999,-8.122211956416393,1
1.5599999999999996,-0.31199999999999994,-0.5979999999999999,-7.985629370505391,1
1.4999999999999996,-0.29999999999999993,-0.5749999999999998,-8.18209190417829,1
1.4399999999999995,-0.2879999999999999,-0.5519999999999998,-7.485603352021867,1
1.3799999999999994,-0.2759999999999999,-0.5289999999999998,-7.422726497369739,1
1.3199999999999994,-0.2639999999999999,-0.5059999999999998,-6.945058119175204,1
1.2599999999999993,-0.2519999999999999,-0.48299999999999976,-6.6035614251654,1
1.1999999999999993,-0.23999999999999988,-0.45999999999999974,-6.26474934423775,1
1.1399999999999992,-0.22799999999999987,-0.4369999999999997,-6.480708634809471,1
1.0799999999999992,-0.21599999999999986,-0.4139999999999997,-5.772923187501114,1
1.0199999999999991,-0.20399999999999985,-0.3909999999999997,-5.431126170044435,1
0.9599999999999992,-0.19199999999999984,-0.36799999999999966,-5.337527626212112,1
0.8999999999999991,-0.17999999999999983,-0.34499999999999964,-5.406178621988979,1
0.8399999999999991,-0.16799999999999982,-0.3219999999999996,-4.633956995435628,1
0.779999999999999,-0.1559999999999998,-0.2989999999999996,-5.036727630412227,1
0.719999999999999,-0.1439999999999998,-0.2759999999999996,-4.487161646989902,1
0.6599999999999989,-0.13199999999999978,-0.25299999999999956,-3.1538680432881834,1
0.6000000000000005,-0.1200000000000001,-0.2300000000000002,-3.4122272913262957,1
0.5400000000000005,-0.1080000000000001,-0.20700000000000018,-3.5190682073379778,1
0.4800000000000004,-0.09600000000000009,-0.18400000000000016,-1.947803336980573,1
0.4200000000000004,-0.08400000000000007,-0.16100000000000014,-2.5801978380039268,1
0.3600000000000003,-0.07200000000000006,-0.13800000000000012,-1.8260254762553068,1
0.30000000000000027,-0.06000000000000005,-0.1150000000000001,-2.3743597866542308,1
0.2400000000000002,-0.04800000000000004,-0.09200000000000008,-1.2699247970476102,1
0.18000000000000016,-0.03600000000000003,-0.06900000000000006,-1.201840097671336,1
0.1200000000000001,-0.02400000000000002,-0.04600000000000004,-1.095160569354071,1
0.06000000000000005,-0.01200000000000001,-0.02300000000000002,-0.5304216472191898,1
-0.0,0.0,0.0,-0.20125323325618857,1
-0.06000000000000005,0.01200000000000001,0.02300000000000002,0.4550471302284995,1
-0.1200000000000001,0.02400000000000002,0.04600000000000004,-0.10493191996568735,1
-0.18000000000000016,0.03600000000000003,0.06900000000000006,1.380496010677419,1
-0.2400000000000002,0.04800000000000004,0.09200000000000008,0.9335203852336924,1
-0.30000000000000027,0.06000000000000005,0.1150000000000001,1.7352902064375033,1
-0.3600000000000003,0.07200000000000006,0.13800000000000012,1.9401854629662258,1
-0.4200000000000004,0.08400000000000007,0.16100000000000014,2.5370876646582206,1
-0.4800000000000004,0.09600000000000009,0.18400000000000016,1.950084970760793,1
-0.5400000000000005,0.1080000000000001,0.20700000000000018,3.170627349025045,1
-0.6000000000000005,0.1200000000000001,0.2300000000000002,2.248985394340743,1
-0.6600000000000006,0.13200000000000012,0.2530000000000002,3.5158914905414225,1
-0.7200000000000006,0.14400000000000013,0.27600000000000025,3.194880712843316,1
-0.7800000000000007,0.15600000000000014,0.29900000000000027,3.665152065484936,1
-0.8400000000000007,0.16800000000000015,0.3220000000000003,4.1968542643922335,1
-0.9000000000000008,0.18000000000000016,0.3450000000000003,4.662902337822758,1
-0.9600000000000009,0.19200000000000017,0.3680000000000003,4.873657498693747,1
-1.020000000000001,0.20400000000000018,0.39100000000000035,5.0645461876603255,1
-1.080000000000001,0.2160000000000002,0.41400000000000037,5.185211252657794,1
-1.140000000000001,0.2280000000000002,0.4370000000000004,5.355883849786322,1
-1.200000000000001,0.2400000000000002,0.4600000000000004,5.73213967788386,1
-1.2600000000000011,0.2520000000000002,0.48300000000000043,6.3867852465823844,1
-1.3200000000000012,0.26400000000000023,0.5060000000000004,5.856479611750022,1
-1.3800000000000012,0.27600000000000025,0.5290000000000005,6.975548671763852,1
-1.4400000000000013,0.28800000000000026,0.5520000000000005,6.85641132633574,1
-1.5000000000000013,0.30000000000000027,0.5750000000000005,8.035405487983864,1
-1.5600000000000014,0.3120000000000003,0.5980000000000005,7.95128006647186,1
-1.6200000000000014,0.3240000000000003,0.6210000000000006,8.19564330543261,1
-1.6800000000000015,0.3360000000000003,0.6440000000000006,8.476278247050402,1
-1.7400000000000015,0.3480000000000003,0.6670000000000006,9.059024019708476,1
-1.8000000000000016,0.3600000000000003,0.6900000000000006,8.163436742893133,1
-1.8600000000000017,0.37200000000000033,0.7130000000000006,9.792448014867194,1
-1.9200000000000017,0.38400000000000034,0.7360000000000007,9.076832387412368,1
-1.9800000000000018,0.39600000000000035,0.7590000000000007,9.959297890718503,1
-2.040000000000002,0.40800000000000036,0.7820000000000007,10.936855265189816,1
-2.100000000000002,0.4200000000000004,0.8050000000000007,10.398367850721076,1
-2.160000000000002,0.4320000000000004,0.8280000000000007,10.588842200191182,1
-2.220000000000002,0.4440000000000004,0.8510000000000008,11.048916528097044,1
-2.280000000000002,0.4560000000000004,0.8740000000000008,11.645688058893167,1
-2.339999999999999,0.46799999999999975,0.8969999999999996,11.881251307079129,1
-2.3999999999999986,0.47999999999999976,0.9199999999999995,12.675743512353696,1
-2.459999999999999,0.49199999999999977,0.9429999999999996,12.10023440828767,1
-2.5199999999999987,0.5039999999999998,0.9659999999999995,12.654054066341313,1
-2.579999999999999,0.5159999999999998,0.9889999999999997,13.119834948490059,1
-2.639999999999999,0.5279999999999998,1.0119999999999996,13.931524632076993,1
-2.6999999999999993,0.5399999999999998,1.0349999999999997,13.680613456385307,1
-2.759999999999999,0.5519999999999998,1.0579999999999996,13.775908397287411,1
-2.8199999999999994,0.5639999999999998,1.0809999999999997,13.888573400221903,1
-2.879999999999999,0.5759999999999998,1.1039999999999996,14.17302575606375,1
-2.9399999999999995,0.5879999999999999,1.1269999999999998,15.08975144643211,1
-2.999999999999999,0.5999999999999999,1.1499999999999997,15.073760571154267,1
-3.0599999999999996,0.6119999999999999,1.1729999999999998,15.638587336329753,1
-3.119999999999999,0.6239999999999999,1.1959999999999997,14.962008580870192,1
-3.1799999999999997,0.6359999999999999,1.2189999999999999,15.283664729450852,1
-3.2399999999999993,0.6479999999999999,1.2419999999999998,16.81615507049625,1
-3.3,0.6599999999999999,1.265,16.663464594693625,1
-3.3599999999999994,0.6719999999999999,1.2879999999999998,16.91259352267664,1
-3.42,0.6839999999999999,1.311,16.929299815796764,1
-3.4799999999999995,0.696,1.3339999999999999,17.839737480898997,1
-3.54,0.708,1.357,17.58682837596128,1
-3.5999999999999996,0.72,1.38,17.788806669691223,1
-3.66,0.732,1.403,17.9910109856417,1
-3.7199999999999998,0.744,1.426,18.868313316944192,1
-3.7800000000000002,0.756,1.449,19.06970758857798,1
-3.84,0.768,1.472,19.556706857966166,1
-3.9000000000000004,0.78,1.495,19.784490932813807,1
-3.96,0.792,1.518,20.11187595772966,1
-4.0200000000000005,0.804,1.5410000000000001,20.692492988498394,1
-4.08,0.8160000000000001,1.564,20.41569098258179,1
-4.140000000000001,0.8280000000000001,1.5870000000000002,20.99265250954529,1
-4.2,0.8400000000000001,1.61,21.10659777122819,1
-4.260000000000001,0.8520000000000001,1.6330000000000002,21.44871753041025,1
-4.32,0.8640000000000001,1.6560000000000001,21.71598922560153,1
-4.380000000000001,0.8760000000000001,1.6790000000000003,21.726821828283285,1
-4.44,0.8880000000000001,1.7020000000000002,22.10285864440498,1
-4.500000000000001,0.9000000000000001,1.7250000000000003,22.63700993181162,1
-4.5600000000000005,0.9120000000000001,1.7480000000000002,22.799883532475036,1
-4.620000000000001,0.9240000000000002,1.7710000000000004,23.395048535194704,1
-4.680000000000001,0.9360000000000002,1.7940000000000003,23.86206211509639,1
-4.740000000000001,0.9480000000000002,1.8170000000000004,24.091186564968588,1
-4.800000000000001,0.9600000000000002,1.8400000000000003,23.840383887751567,1
-4.860000000000001,0.9720000000000002,1.8630000000000004,24.29004406011977,1
-4.920000000000001,0.9840000000000002,1.8860000000000003,24.678895310448542,1
-4.980000000000001,0.9960000000000002,1.9090000000000005,25.259570008482363,1
-5.040000000000001,1.0080000000000002,1.9320000000000004,25.981837922426678,1
-5.100000000000001,1.0200000000000002,1.9550000000000005,25.776290562076024,1
-5.160000000000001,1.0320000000000003,1.9780000000000004,25.86715121434866,1
-5.2200000000000015,1.0440000000000003,2.0010000000000003,26.528038181039907,1
-5.280000000000001,1.0560000000000003,2.0240000000000005,25.844125164880683,1
-5.340000000000002,1.0680000000000003,2.0470000000000006,27.331868805125,1
-5.400000000000001,1.0800000000000003,2.0700000000000007,26.772029561012396,1
-5.460000000000002,1.0920000000000003,2.0930000000000004,27.43433613120111,1
-5.520000000000001,1.1040000000000003,2.1160000000000005,28.42576190345005,1
-5.580000000000002,1.1160000000000003,2.1390000000000007,28.263664514478624,1
-5.6400000000000015,1.1280000000000003,2.162000000000001,27.95010225480855,1
-5.700000000000002,1.1400000000000003,2.1850000000000005,28.555174542049897,1
-5.760000000000002,1.1520000000000004,2.2080000000000006,29.16066254512422,1
-5.820000000000002,1.1640000000000004,2.2310000000000008,29.09794417596786,1
-5.880000000000002,1.1760000000000004,2.254000000000001,30.04793460113514,1
-5.940000000000002,1.1880000000000004,2.2770000000000006,30.494907596516416,1
-6.000000000000002,1.2000000000000004,2.3000000000000007,30.48151108127296,1
