1002
V1,V2,Class
4.320000000000004,7.8966747971672016,1
4.440000000000004,8.731597090697036,1
4.560000000000004,7.185410327711234,1
4.679999999999998,7.6928639836180635,1
4.799999999999997,8.910794997892747,1
4.919999999999998,9.05015196479274,1
5.039999999999997,8.975547815071382,1
5.159999999999998,9.6509656480856,1
5.279999999999998,9.057574165922702,1
5.399999999999999,9.84756439664373,1
5.519999999999998,9.927943093872411,1
5.639999999999999,10.913883300562793,1
5.759999999999998,11.882789384573979,1
5.879999999999999,10.992503706691789,1
5.999999999999998,12.21057669754337,1
6.119999999999999,11.345503907579234,1
6.239999999999998,11.34501801069959,1
6.359999999999999,13.172650200098916,1
6.479999999999999,12.61084610782398,1
6.6,12.471122533267073,1
6.719999999999999,12.975139552440758,1
6.84,13.126346065928397,1
6.959999999999999,13.439761488093708,1
7.08,12.932306256954314,1
7.199999999999999,14.18998737167834,1
7.32,13.94058534559617,1
7.4399999999999995,13.873717651278227,1
7.5600000000000005,14.168677005273478,1
7.68,14.98016228100667,1
7.800000000000001,14.700517510137841,1
7.92,15.04181615516337,1
8.040000000000001,16.47212768518525,1
8.16,15.97470866303674,1
8.280000000000001,16.140315696288187,1
8.4,16.261528399956585,1
8.520000000000001,16.884936102065044,1
8.64,16.274732047315542,1
8.760000000000002,16.821370549255075,1
8.88,18.188377079013005,1
9.000000000000002,17.849362927886492,1
9.120000000000001,17.23077912428587,1
9.240000000000002,16.37946417725891,1
9.360000000000001,18.69205823598565,1
9.480000000000002,18.131823485796506,1
9.600000000000001,17.544415268255687,1
9.720000000000002,19.12941466663957,1
9.840000000000002,19.499047284597125,1
9.960000000000003,19.374825322456317,1
10.080000000000002,19.492275405759905,1
10.200000000000003,19.862847472499112,1
10.320000000000002,20.15710762018416,1
10.440000000000003,20.372390374520137,1
10.560000000000002,20.91609205825689,1
10.680000000000003,21.179309226016013,1
10.800000000000002,20.965956327701697,1
10.920000000000003,20.762448610595484,1
11.040000000000003,21.299972264897075,1
11.160000000000004,21.571317716206373,1
11.280000000000003,22.770376822393732,1
11.400000000000004,21.062071577330844,1
11.520000000000003,22.604110602932263,1
11.640000000000004,22.170150714526198,1
11.760000000000003,23.4031238742885,1
11.880000000000004,22.925361271429008,1
12.000000000000004,22.94204298255036,1
12.120000000000005,22.375188429033862,1
12.239999999999998,23.710901962845597,1
12.359999999999998,23.602624894370567,1
12.479999999999997,24.382370783509433,1
12.599999999999998,24.447399058783095,1
12.719999999999999,24.58945603939778,1
12.839999999999998,24.260993805413143,1
12.959999999999997,25.45123256698823,1
13.079999999999998,25.95117616002081,1
13.2,26.663454830519594,1
13.319999999999999,24.34226371086952,1
13.439999999999998,27.06561519355304,1
13.559999999999999,26.397917425224787,1
13.68,26.723020430527328,1
13.799999999999999,26.642676174901865,1
13.919999999999998,25.87095130601928,1
14.04,27.553837758887784,1
14.16,27.893315321009254,1
14.28,28.48557600736402,1
14.399999999999999,27.408319175941624,1
14.52,28.96458906438197,1
14.64,29.515027353970197,1
14.76,29.54857655679288,1
14.879999999999999,30.026419067599623,1
15.0,29.835002723290042,1
15.120000000000001,30.400305254663404,1
15.24,28.573985222942962,1
15.36,29.911354052600508,1
15.48,30.155082147952065,1
15.600000000000001,30.186955527001516,1
15.72,31.219965074853125,1
15.84,33.01194451131725,1
15.96,30.78777427259158,1
16.080000000000002,31.604692893012032,1
16.200000000000003,30.89887073961845,1
16.32,32.23783700223337,1
16.44,32.92603071287001,1
16.560000000000002,32.466102046842686,1
16.68,32.82813617135555,1
16.8,32.709611971836985,1
16.92,32.04452354700427,1
17.040000000000003,32.55748096486231,1
17.160000000000004,33.999421110225065,1
17.28,33.61170452942089,1
17.400000000000002,34.227620947114715,1
17.520000000000003,34.35096774458873,1
17.64,33.60330375549963,1
17.76,35.11290950993039,1
17.880000000000003,35.568118072830586,1
18.000000000000004,34.873681093277405,1
18.120000000000005,36.78250948849747,1
18.240000000000002,35.3545613841141,1
18.360000000000003,35.103827231602,1
18.480000000000004,36.2803643760107,1
18.6,36.841797066605,1
18.720000000000002,36.350887134061175,1
18.840000000000003,37.29534903484528,1
18.960000000000004,36.860444517515226,1
19.080000000000005,38.05355089007266,1
19.200000000000003,38.269670878206234,1
19.320000000000004,37.41956121276944,1
19.440000000000005,37.6296275402015,1
19.560000000000002,38.5806364543847,1
19.680000000000003,39.88992806356592,1
19.800000000000004,39.097699144205976,1
19.920000000000005,38.58205401827723,1
20.04,39.99818554722961,1
20.159999999999997,39.36959310085884,1
20.279999999999998,39.655323692163115,1
20.4,40.02771650231856,1
20.52,40.38136026885101,1
20.639999999999997,39.77702152992956,1
20.759999999999998,40.69674098843315,1
20.88,39.89516888689848,1
21.0,41.53391115729109,1
21.119999999999997,42.15257893879895,1
21.24,41.776273411982565,1
21.36,43.10163169246119,1
21.48,42.088583881371946,1
21.599999999999998,42.68405800610657,1
21.72,43.83253953119168,1
21.84,42.67103794896171,1
21.96,42.05189874564259,1
22.08,43.19398861108831,1
22.2,43.53885699851329,1
22.32,44.05989669672643,1
22.44,43.689575362727936,1
22.56,44.61036524788227,1
22.68,43.60483133678291,1
22.8,45.074086712003535,1
22.92,45.76652409750051,1
23.04,44.79716019199848,1
23.16,46.0270541214857,1
23.28,45.82493770779953,1
23.400000000000002,45.70420133943426,1
23.52,47.080778547444645,1
23.64,45.86806324675974,1
23.76,46.22829554211757,1
23.880000000000003,46.08409613780751,1
24.0,47.700024943219034,1
24.12,47.16798034118668,1
24.240000000000002,48.629325824243395,1
24.360000000000003,46.58302963220999,1
24.48,48.109351966649605,1
24.6,47.85835448436069,1
24.720000000000002,49.13960981273832,1
24.840000000000003,49.471634607698626,1
24.96,50.0357302924874,1
25.080000000000002,48.72080120751625,1
25.200000000000003,50.56930248828053,1
25.320000000000004,49.86225578282558,1
25.44,50.429474336348115,1
25.560000000000002,50.12293141971933,1
25.680000000000003,51.305938600884005,1
25.800000000000004,52.05014685791251,1
25.92,51.177662014981216,1
26.040000000000003,51.65497486325438,1
26.160000000000004,50.7794034066268,1
26.280000000000005,51.35037412855965,1
26.400000000000002,51.65798193995312,1
26.520000000000003,51.7799411314839,1
26.640000000000004,52.19275381969832,1
26.760000000000005,53.54408979562782,1
26.880000000000003,53.40485666627192,1
27.000000000000004,54.49240576989439,1
27.120000000000005,53.62310039973066,1
27.240000000000006,53.95492356943011,1
27.360000000000003,54.01806976419101,1
27.480000000000004,54.7064814725942,1
27.599999999999998,54.071808449009886,1
27.72,55.78061931203021,1
27.839999999999996,56.01479019687799,1
27.959999999999997,55.09576496666539,1
28.08,54.99616637596158,1
28.2,56.07634216874809,1
28.32,55.539181512715025,1
28.439999999999998,56.43916766666672,1
28.56,56.76996710034963,1
28.68,55.85990978688279,1
28.799999999999997,56.29176594043353,1
28.919999999999998,56.49037551988439,1
29.04,56.75887511387272,1
29.16,57.862688423684226,1
29.28,56.56210325399993,1
29.4,58.06991379123396,1
29.52,57.740136870152845,1
29.64,57.932250326211225,1
29.759999999999998,58.63565189279239,1
29.88,59.439160342554345,1
30.0,59.42077070445437,1
