1002
V1,V2,V3,V4,Class
-10.2,2.04,3.9099999999999997,52.84314659673186,0
-10.26,2.0519999999999996,3.933,52.707648103649056,0
-10.319999999999999,2.064,3.9559999999999995,53.17916032705422,0
-10.379999999999999,2.0759999999999996,3.9789999999999996,53.711096612751426,0
-10.44,2.088,4.002,54.04585270915366,0
-10.5,2.0999999999999996,4.0249999999999995,54.20629471908093,0
-10.559999999999999,2.112,4.048,54.18897324696776,0
-10.62,2.1239999999999997,4.071,54.62980130962389,0
-10.68,2.136,4.093999999999999,55.076502603302586,0
-10.74,2.1479999999999997,4.117,55.05643550866994,0
-10.799999999999999,2.16,4.14,55.68305812282361,0
-10.86,2.1719999999999997,4.163,55.412785000584066,0
-10.92,2.184,4.186,56.63146541028784,0
-10.98,2.1959999999999997,4.209,56.96679277448111,0
-11.04,2.208,4.232,56.79102317958023,0
-11.1,2.2199999999999998,4.255,57.16353816501307,0
-11.16,2.232,4.278,57.08137116510191,0
-11.22,2.2439999999999998,4.301,57.51295113364939,0
-11.28,2.2560000000000002,4.324,57.85387418867616,0
-11.34,2.268,4.347,58.349752742004355,0
-11.4,2.2800000000000002,4.37,57.96230276888515,0
-11.46,2.292,4.393,58.96938097098249,0
-11.52,2.3040000000000003,4.416,59.25117076967499,0
-11.58,2.316,4.439,59.82237853131894,0
-11.64,2.3280000000000003,4.462,59.48992484831985,0
-11.700000000000001,2.34,4.485,60.43723562641885,0
-11.76,2.3520000000000003,4.508,60.950773362489265,0
-11.82,2.364,4.531000000000001,60.78998835055141,0
-11.88,2.3760000000000003,4.554,60.66420773999108,0
-11.940000000000001,2.388,4.577,61.601162940567406,0
-12.0,2.4000000000000004,4.6000000000000005,62.02007351947029,0
-12.06,2.412,4.623,62.22163333203233,0
-12.120000000000001,2.4240000000000004,4.646,63.11013840242015,0
-12.180000000000001,2.436,4.6690000000000005,62.79413081637968,0
-12.24,2.4480000000000004,4.692,62.86385386069225,0
-12.3,2.46,4.715000000000001,63.456393114089195,0
-12.360000000000001,2.4720000000000004,4.738,63.28738092050389,0
-12.420000000000002,2.484,4.761,63.78894623350734,0
-12.48,2.4960000000000004,4.784000000000001,63.780227988479034,0
-12.540000000000001,2.508,4.807,64.50370864528608,0
-12.600000000000001,2.5200000000000005,4.83,64.96765930803551,0
-12.660000000000002,2.532,4.853000000000001,64.56628167385738,0
-12.72,2.5440000000000005,4.876,64.9824145610921,0
-12.780000000000001,2.556,4.899000000000001,65.54265784457033,0
-12.840000000000002,2.5680000000000005,4.922000000000001,66.2575032407683,0
-12.900000000000002,2.58,4.945,66.18268749237443,0
-12.96,2.5920000000000005,4.968000000000001,66.45346804735946,0
-13.020000000000001,2.604,4.9910000000000005,67.53931271793034,0
-13.080000000000002,2.6160000000000005,5.014,67.11639047014833,0
-13.140000000000002,2.628,5.037000000000001,66.92410802001838,0
-13.200000000000001,2.6400000000000006,5.0600000000000005,67.64987472030022,0
-13.260000000000002,2.652,5.083000000000001,68.04366042220305,0
-13.320000000000002,2.6640000000000006,5.106000000000001,68.70913363207285,0
-13.380000000000003,2.676,5.1290000000000004,68.57661612177895,0
-13.440000000000001,2.6880000000000006,5.152000000000001,69.23276216743818,0
-13.500000000000002,2.7,5.175000000000001,69.40802067823853,0
-13.560000000000002,2.7120000000000006,5.198,69.70964561104591,0
-13.620000000000003,2.724,5.221000000000001,69.96228863193542,0
-13.680000000000001,2.7360000000000007,5.244000000000001,70.99428039717999,0
-13.740000000000002,2.748,5.267000000000001,70.60843371634031,0
-13.799999999999999,2.76,5.289999999999999,70.56515038944384,0
-13.86,2.772,5.313,71.52827784505092,0
-13.919999999999998,2.784,5.335999999999999,71.48539080933345,0
-13.979999999999999,2.796,5.359,71.92063764671397,0
-14.04,2.808,5.382,72.24645958789684,0
-14.1,2.82,5.404999999999999,73.05475755173897,0
-14.16,2.832,5.428,72.98144172464613,0
-14.219999999999999,2.844,5.451,72.91219431865376,0
-14.28,2.856,5.474,74.09790355233764,0
-14.34,2.868,5.497,73.91673023596267,0
-14.399999999999999,2.88,5.52,74.0812768233451,0
-14.459999999999999,2.892,5.543,74.11279248899547,0
-14.52,2.904,5.566,75.33726207796302,0
-14.58,2.916,5.5889999999999995,75.00660809261213,0
-14.64,2.928,5.612,74.98479559077391,0
-14.7,2.94,5.635,75.16028018991861,0
-14.76,2.952,5.6579999999999995,75.72904069672242,0
-14.82,2.964,5.681,75.77564386398652,0
-14.879999999999999,2.976,5.704,76.19080423876488,0
-14.94,2.988,5.727,76.93880967565063,0
-15.0,3.0,5.75,77.06762792507553,0
15.0,-3.0,-5.75,-77.21352433025307,1
14.94,-2.988,-5.727,-76.79538727775268,1
14.879999999999999,-2.976,-5.704,-76.67558047048693,1
14.82,-2.964,-5.681,-76.64560232253419,1
14.76,-2.952,-5.6579999999999995,-75.80961379774982,1
14.7,-2.94,-5.635,-75.4703990082501,1
14.64,-2.928,-5.612,-74.90836496725957,1
14.58,-2.916,-5.5889999999999995,-74.14204406277211,1
14.52,-2.904,-5.566,-75.0550007485117,1
14.459999999999999,-2.892,-5.543,-73.81574650781175,1
14.399999999999999,-2.88,-5.52,-74.23342100799277,1
14.34,-2.868,-5.497,-73.342499825142,1
14.28,-2.856,-5.474,-73.39821439177807,1
14.219999999999999,-2.844,-5.451,-73.77015767301624,1
14.16,-2.832,-5.428,-72.76824246948708,1
14.1,-2.82,-5.404999999999999,-71.89109627952884,1
14.04,-2.808,-5.382,-72.84846799803711,1
13.979999999999999,-2.796,-5.359,-72.21507374438188,1
13.919999999999998,-2.784,-5.335999999999999,-70.98727672806605,1
13.860000000000001,-2.7720000000000002,-5.313000000000001,-71.40105377047158,1
13.8,-2.7600000000000002,-5.29,-71.0790423549843,1
13.74,-2.748,-5.267,-70.34452738303901,1
13.68,-2.736,-5.244,-69.90164811005927,1
13.620000000000001,-2.724,-5.221,-69.90875959017893,1
13.56,-2.712,-5.198,-69.47386831845493,1
13.5,-2.7,-5.175,-69.95269830432557,1
13.44,-2.688,-5.152,-68.62942038978574,1
13.38,-2.676,-5.1290000000000004,-68.44541841877653,1
13.32,-2.664,-5.106,-68.11165502589365,1
13.26,-2.652,-5.083,-68.33727500103798,1
13.2,-2.64,-5.06,-68.19913514965646,1
13.14,-2.628,-5.037,-67.60358752683777,1
13.08,-2.616,-5.014,-66.84157492693313,1
13.02,-2.604,-4.991,-66.30774906713303,1
12.959999999999999,-2.592,-4.968,-67.21206328154436,1
12.9,-2.58,-4.945,-66.50886450215344,1
12.84,-2.568,-4.922,-65.76722329960937,1
12.78,-2.556,-4.899,-65.89433422805651,1
12.719999999999999,-2.544,-4.8759999999999994,-65.84509252105562,1
12.66,-2.532,-4.853,-64.66339207865344,1
12.6,-2.52,-4.83,-64.31663437197867,1
12.54,-2.508,-4.8069999999999995,-64.62928848915232,1
12.479999999999999,-2.496,-4.784,-64.34690112013494,1
12.42,-2.484,-4.761,-63.6725083753713,1
12.360000000000001,-2.4720000000000004,-4.738,-63.692685544157314,1
12.3,-2.46,-4.715000000000001,-63.3046633857553,1
12.24,-2.4480000000000004,-4.692,-62.811924737514445,1
12.180000000000001,-2.436,-4.6690000000000005,-62.181542761880365,1
12.120000000000001,-2.4240000000000004,-4.646,-62.59233688757008,1
12.06,-2.412,-4.623,-61.60910178927062,1
12.0,-2.4000000000000004,-4.6000000000000005,-61.678053430511305,1
11.940000000000001,-2.388,-4.577,-61.79187928655711,1
11.88,-2.3760000000000003,-4.554,-60.717652797628745,1
11.82,-2.364,-4.531000000000001,-60.396471492438394,1
11.76,-2.3520000000000003,-4.508,-60.48548169353656,1
11.700000000000001,-2.34,-4.485,-60.45085653566424,1
11.64,-2.3280000000000003,-4.462,-59.43687741215333,1
11.58,-2.316,-4.439,-59.89883150545453,1
11.52,-2.3040000000000003,-4.416,-59.50843780215557,1
11.46,-2.292,-4.393,-58.928867399310185,1
11.4,-2.2800000000000002,-4.37,-58.822531870582566,1
11.34,-2.268,-4.347,-58.22107366530221,1
11.28,-2.2560000000000002,-4.324,-57.884202122022,1
11.22,-2.2439999999999998,-4.301,-57.831817164419306,1
11.16,-2.232,-4.278,-57.308165553908196,1
11.1,-2.2199999999999998,-4.255,-56.901772015924514,1
11.04,-2.208,-4.232,-56.93185004155582,1
10.98,-2.1959999999999997,-4.209,-56.330909241297974,1
10.92,-2.184,-4.186,-56.47173616727317,1
10.86,-2.1719999999999997,-4.163,-56.820986310834016,1
10.799999999999999,-2.16,-4.14,-55.716529972611994,1
10.74,-2.1479999999999997,-4.117,-54.98445197972325,1
10.68,-2.136,-4.093999999999999,-55.3814086170282,1
10.62,-2.1239999999999997,-4.071,-54.119821956791256,1
10.559999999999999,-2.112,-4.048,-54.08582103349071,1
10.5,-2.0999999999999996,-4.0249999999999995,-54.17978729156111,1
10.44,-2.088,-4.002,-53.92256075457703,1
10.379999999999999,-2.0759999999999996,-3.9789999999999996,-53.351849863067315,1
10.319999999999999,-2.064,-3.9559999999999995,-53.20834247836348,1
10.26,-2.0519999999999996,-3.933,-52.39937554365193,1
10.2,-2.04,-3.9099999999999997,-52.40713067690424,1
10.139999999999999,-2.0279999999999996,-3.8869999999999996,-51.91127685927981,1
10.079999999999998,-2.016,-3.8639999999999994,-52.20141730393265,1
10.02,-2.0039999999999996,-3.8409999999999997,-51.60102588088429,1
9.959999999999999,-1.9919999999999998,-3.8179999999999996,-51.06995319033281,1
9.899999999999999,-1.9799999999999998,-3.7949999999999995,-50.85284251202776,1
9.839999999999998,-1.9679999999999997,-3.7719999999999994,-50.76061557676411,1
9.78,-1.9559999999999997,-3.7489999999999997,-49.97711713059947,1
9.72,-1.944,-3.726,-50.316974820026275,1
9.66,-1.932,-3.7030000000000003,-49.4725268107805,1
9.6,-1.92,-3.68,-48.846184878121235,1
9.540000000000001,-1.908,-3.657,-49.37814435695076,1
9.48,-1.896,-3.634,-48.31851051103217,1
9.42,-1.884,-3.611,-48.63127183948019,1
9.36,-1.8719999999999999,-3.588,-48.24533098336813,1
9.3,-1.8599999999999999,-3.565,-48.56211814335151,1
9.24,-1.8479999999999999,-3.542,-47.48217213577496,1
9.18,-1.8359999999999999,-3.519,-47.278522536566506,1
9.12,-1.8239999999999998,-3.496,-46.785194647154256,1
9.06,-1.8119999999999998,-3.473,-46.70216000989181,1
9.0,-1.7999999999999998,-3.4499999999999997,-46.053067668902315,1
8.94,-1.7879999999999998,-3.427,-45.639713023777745,1
8.879999999999999,-1.7759999999999998,-3.404,-45.45665738010026,1
8.82,-1.7639999999999998,-3.381,-45.79757210243612,1
8.76,-1.7519999999999998,-3.3579999999999997,-45.34975118510886,1
8.700000000000001,-1.7400000000000002,-3.3350000000000004,-44.23700856888364,1
8.64,-1.7280000000000002,-3.3120000000000003,-44.90600443878382,1
8.580000000000002,-1.7160000000000002,-3.2890000000000006,-44.143911196311265,1
8.520000000000001,-1.7040000000000002,-3.2660000000000005,-43.7399036714469,1
8.46,-1.6920000000000002,-3.2430000000000003,-43.548789672965455,1
8.4,-1.6800000000000002,-3.22,-43.22176199866777,1
8.34,-1.6680000000000001,-3.197,-42.736209994000525,1
8.280000000000001,-1.6560000000000001,-3.1740000000000004,-43.12614518256461,1
8.22,-1.6440000000000001,-3.1510000000000002,-42.368915934811255,1
8.16,-1.6320000000000001,-3.128,-42.005287860996226,1
8.100000000000001,-1.62,-3.1050000000000004,-41.754482187895476,1
8.040000000000001,-1.608,-3.0820000000000003,-41.80142035980307,1
7.98,-1.596,-3.059,-41.30540849389506,1
7.92,-1.584,-3.036,-40.87542302085181,1
7.86,-1.572,-3.013,-40.73682286954627,1
7.800000000000001,-1.56,-2.99,-40.40208400263993,1
7.74,-1.548,-2.967,-39.44081309835112,1
7.68,-1.536,-2.944,-39.532038087874646,1
7.62,-1.524,-2.9210000000000003,-39.71187526521846,1
7.5600000000000005,-1.512,-2.898,-38.90899295101381,1
7.5,-1.5,-2.875,-38.81696612947276,1
7.4399999999999995,-1.488,-2.852,-38.208561899461785,1
7.38,-1.476,-2.8289999999999997,-38.01375346790848,1
7.32,-1.464,-2.806,-37.70794976672614,1
7.26,-1.452,-2.783,-37.38617905825541,1
7.199999999999999,-1.44,-2.76,-37.015565178340836,1
7.14,-1.428,-2.737,-36.63404754815489,1
7.08,-1.416,-2.714,-36.50389676844011,1
7.02,-1.404,-2.691,-36.35551654331614,1
6.959999999999999,-1.392,-2.6679999999999997,-36.39145539898841,1
6.8999999999999995,-1.38,-2.6449999999999996,-35.92814723942874,1
6.84,-1.3679999999999999,-2.622,-34.88000358030583,1
6.779999999999999,-1.3559999999999999,-2.5989999999999998,-35.028089151875484,1
6.719999999999999,-1.3439999999999999,-2.5759999999999996,-34.82560067858264,1
6.659999999999999,-1.3319999999999999,-2.553,-34.23413025975538,1
6.6,-1.3199999999999998,-2.53,-34.1791407899992,1
6.539999999999999,-1.3079999999999998,-2.5069999999999997,-33.54542288184487,1
6.479999999999999,-1.2959999999999998,-2.4839999999999995,-32.72315736493776,1
6.419999999999999,-1.2839999999999998,-2.4609999999999994,-33.58679523592517,1
6.359999999999999,-1.2719999999999998,-2.4379999999999997,-32.448326960560976,1
6.300000000000001,-1.2600000000000002,-2.415,-32.772902944038776,1
6.24,-1.2480000000000002,-2.3920000000000003,-32.63196813252269,1
6.180000000000001,-1.2360000000000002,-2.369,-31.95337707629929,1
6.12,-1.2240000000000002,-2.346,-31.84275688905931,1
6.0600000000000005,-1.2120000000000002,-2.323,-31.614973054423363,1
6.0,-1.2000000000000002,-2.3000000000000003,-30.901712785069886,1
5.94,-1.1880000000000002,-2.277,-30.91563146852666,1
5.88,-1.1760000000000002,-2.254,-30.624878216583024,1
5.82,-1.1640000000000001,-2.231,-30.1569943019432,1
5.76,-1.1520000000000001,-2.208,-29.434343026028575,1
5.7,-1.1400000000000001,-2.185,-29.987163718461492,1
5.64,-1.1280000000000001,-2.162,-29.795015334948665,1
5.58,-1.116,-2.139,-28.967947503172415,1
5.52,-1.104,-2.116,-28.903753426039884,1
5.46,-1.092,-2.093,-28.374373492427058,1
5.3999999999999995,-1.08,-2.07,-28.581320728200605,1
5.34,-1.068,-2.0469999999999997,-28.083921765818584,1
5.279999999999999,-1.056,-2.024,-27.69206212773391,1
5.22,-1.044,-2.001,-26.86929580088808,1
5.159999999999999,-1.032,-1.9779999999999998,-26.391435756817216,1
5.1,-1.02,-1.9549999999999998,-27.289596022884385,1
5.039999999999999,-1.008,-1.9319999999999997,-26.3118676501597,1
4.9799999999999995,-0.9959999999999999,-1.9089999999999998,-25.517090219675843,1
4.919999999999999,-0.9839999999999999,-1.8859999999999997,-25.77180386485044,1
4.859999999999999,-0.9719999999999999,-1.8629999999999998,-24.97820574207231,1
4.799999999999999,-0.9599999999999999,-1.8399999999999996,-25.431425682992824,1
4.739999999999999,-0.9479999999999998,-1.8169999999999997,-24.74430883523296,1
4.679999999999999,-0.9359999999999998,-1.7939999999999996,-24.687136066839532,1
4.619999999999999,-0.9239999999999998,-1.7709999999999997,-23.774919319378494,1
4.559999999999999,-0.9119999999999998,-1.7479999999999996,-24.294148808976132,1
4.499999999999999,-0.8999999999999998,-1.7249999999999996,-23.430783292460518,1
4.44,-0.8880000000000001,-1.7020000000000002,-22.730750298432564,1
4.380000000000001,-0.8760000000000001,-1.6790000000000003,-22.444671350374694,1
4.32,-0.8640000000000001,-1.6560000000000001,-22.23350492192387,1
4.260000000000001,-0.8520000000000001,-1.6330000000000002,-22.47206825313322,1
4.2,-0.8400000000000001,-1.61,-21.551033065480848,1
4.140000000000001,-0.8280000000000001,-1.5870000000000002,-21.2139906097304,1
4.08,-0.8160000000000001,-1.564,-21.25252470793611,1
4.0200000000000005,-0.804,-1.5410000000000001,-20.524076313955547,1
3.96,-0.792,-1.518,-21.359193087173846,1
3.9000000000000004,-0.78,-1.495,-19.97714789761815,1
3.84,-0.768,-1.472,-19.846035492967978,1
3.7800000000000002,-0.756,-1.449,-19.662757162357227,1
3.7199999999999998,-0.744,-1.426,-19.639584843775026,1
3.66,-0.732,-1.403,-18.920770520498127,1
3.5999999999999996,-0.72,-1.38,-19.09835530773955,1
3.54,-0.708,-1.357,-18.718525592058565,1
3.4799999999999995,-0.696,-1.3339999999999999,-18.187631154793973,1
3.42,-0.6839999999999999,-1.311,-18.08769994329711,1
3.3599999999999994,-0.6719999999999999,-1.2879999999999998,-17.496331577443076,1
3.3,-0.6599999999999999,-1.265,-16.403873281859816,1
3.2399999999999993,-0.6479999999999999,-1.2419999999999998,-16.99706722529731,1
3.1799999999999997,-0.6359999999999999,-1.2189999999999999,-16.63794111171481,1
3.119999999999999,-0.6239999999999999,-1.1959999999999997,-15.752150911334168,1
3.0599999999999996,-0.6119999999999999,-1.1729999999999998,-16.09953526772992,1
2.999999999999999,-0.5999999999999999,-1.1499999999999997,-15.444977085111837,1
2.9399999999999995,-0.5879999999999999,-1.1269999999999998,-14.855069621548171,1
2.879999999999999,-0.5759999999999998,-1.1039999999999996,-14.66153344753931,1
2.8199999999999994,-0.5639999999999998,-1.0809999999999997,-14.54442426632047,1
2.759999999999999,-0.5519999999999998,-1.0579999999999996,-14.423987974002053,1
2.6999999999999993,-0.5399999999999998,-1.0349999999999997,-14.073159499457438,1
2.639999999999999,-0.5279999999999998,-1.0119999999999996,-14.455260259822236,1
2.579999999999999,-0.5159999999999998,-0.9889999999999997,-13.858086592128762,1
2.5199999999999987,-0.5039999999999998,-0.9659999999999995,-13.517445788132328,1
2.4600000000000004,-0.4920000000000001,-0.9430000000000002,-13.225593861191035,1
2.4000000000000004,-0.4800000000000001,-0.9200000000000002,-12.975570578655752,1
2.3400000000000003,-0.4680000000000001,-0.8970000000000001,-11.88472854199016,1
2.2800000000000002,-0.45600000000000007,-0.8740000000000001,-11.760978682581808,1
2.22,-0.44400000000000006,-0.8510000000000001,-11.644132474965643,1
2.16,-0.43200000000000005,-0.8280000000000001,-11.191652039236148,1
2.1,-0.42000000000000004,-0.805,-11.259999205392065,1
2.04,-0.40800000000000003,-0.782,-9.893592152424558,1
1.98,-0.396,-0.759,-10.556979863060564,1
1.92,-0.384,-0.736,-10.23877338357368,1
1.8599999999999999,-0.372,-0.713,-9.880940159997337,1
1.7999999999999998,-0.36,-0.69,-9.744730418813228,1
1.7399999999999998,-0.348,-0.6669999999999999,-9.041814830467212,1
1.6799999999999997,-0.33599999999999997,-0.6439999999999999,-9.277846540371058,1
1.6199999999999997,-0.32399999999999995,-0.6209999999999999,-8.494087100160497,1
1.5599999999999996,-0.31199999999999994,-0.5979999999999999,-9.078890650858023,1
1.4999999999999996,-0.29999999999999993,-0.5749999999999998,-8.280406713148604,1
1.4399999999999995,-0.2879999999999999,-0.5519999999999998,-8.125309960544849,1
1.3799999999999994,-0.2759999999999999,-0.5289999999999998,-7.530384055032713,1
1.3199999999999994,-0.2639999999999999,-0.5059999999999998,-7.016711244035988,1
1.2599999999999993,-0.2519999999999999,-0.48299999999999976,-6.6013825799771375,1
1.1999999999999993,-0.23999999999999988,-0.45999999999999974,-6.502673428954955,1
1.1399999999999992,-0.22799999999999987,-0.4369999999999997,-6.765261627095683,1
1.0799999999999992,-0.21599999999999986,-0.4139999999999997,-5.7140075353998165,1
1.0199999999999991,-0.20399999999999985,-0.3909999999999997,-5.715453821934847,1
0.9599999999999992,-0.19199999999999984,-0.36799999999999966,-6.082584228441165,1
0.8999999999999991,-0.17999999999999983,-0.34499999999999964,-5.224549276973267,1
0.8399999999999991,-0.16799999999999982,-0.3219999999999996,-4.654227394963552,1
0.779999999999999,-0.1559999999999998,-0.2989999999999996,-4.283905608088965,1
0.719999999999999,-0.1439999999999998,-0.2759999999999996,-3.9910126276408815,1
0.6599999999999989,-0.13199999999999978,-0.25299999999999956,-3.4704763820511273,1
0.6000000000000005,-0.1200000000000001,-0.2300000000000002,-3.740233712046907,1
0.5400000000000005,-0.1080000000000001,-0.20700000000000018,-3.142028011173379,1
0.4800000000000004,-0.09600000000000009,-0.18400000000000016,-3.278765540923947,1
0.4200000000000004,-0.08400000000000007,-0.16100000000000014,-2.858156882885013,1
0.3600000000000003,-0.07200000000000006,-0.13800000000000012,-2.1592509670890028,1
0.30000000000000027,-0.06000000000000005,-0.1150000000000001,-2.3599706667247147,1
0.2400000000000002,-0.04800000000000004,-0.09200000000000008,-2.1496858878295537,1
0.18000000000000016,-0.03600000000000003,-0.06900000000000006,-1.6002466890628395,1
0.1200000000000001,-0.02400000000000002,-0.04600000000000004,-1.4646141424388595,1
0.06000000000000005,-0.01200000000000001,-0.02300000000000002,-0.2473222731204553,1
-0.0,0.0,0.0,-0.6347226882935253,1
-0.06000000000000005,0.01200000000000001,0.02300000000000002,0.3295826839514693,1
-0.1200000000000001,0.02400000000000002,0.04600000000000004,0.24173765191128616,1
-0.18000000000000016,0.03600000000000003,0.06900000000000006,0.32957592056694873,1
-0.2400000000000002,0.04800000000000004,0.09200000000000008,0.9313284800067904,1
-0.30000000000000027,0.06000000000000005,0.1150000000000001,0.9813699557566081,1
-0.3600000000000003,0.07200000000000006,0.13800000000000012,1.6173243729877393,1
-0.4200000000000004,0.08400000000000007,0.16100000000000014,1.6303096452238823,1
-0.4800000000000004,0.09600000000000009,0.18400000000000016,2.136319577193044,1
-0.5400000000000005,0.1080000000000001,0.20700000000000018,2.22762942814388,1
-0.6000000000000005,0.1200000000000001,0.2300000000000002,2.8277665741188,1
-0.6600000000000006,0.13200000000000012,0.2530000000000002,2.4848353674484462,1
-0.7200000000000006,0.14400000000000013,0.27600000000000025,3.3386261219261213,1
-0.7800000000000007,0.15600000000000014,0.29900000000000027,3.686248648110913,1
-0.8400000000000007,0.16800000000000015,0.3220000000000003,4.211961136684173,1
-0.9000000000000008,0.18000000000000016,0.3450000000000003,4.740745730849486,1
-0.9600000000000009,0.19200000000000017,0.3680000000000003,5.066527368914612,1
-1.020000000000001,0.20400000000000018,0.39100000000000035,5.073934285591741,1
-1.080000000000001,0.2160000000000002,0.41400000000000037,5.130248605261364,1
-1.140000000000001,0.2280000000000002,0.4370000000000004,4.958479764139044,1
-1.200000000000001,0.2400000000000002,0.4600000000000004,6.2058019560329285,1
-1.2600000000000011,0.2520000000000002,0.48300000000000043,5.9881761335717405,1
-1.3200000000000012,0.26400000000000023,0.5060000000000004,6.37620935610109,1
-1.3800000000000012,0.27600000000000025,0.5290000000000005,6.40059598589201,1
-1.4400000000000013,0.28800000000000026,0.5520000000000005,6.686643340283383,1
-1.5000000000000013,0.30000000000000027,0.5750000000000005,7.614944251515192,1
-1.5600000000000014,0.3120000000000003,0.5980000000000005,7.4043062392474805,1
-1.6200000000000014,0.3240000000000003,0.6210000000000006,7.860673024713007,1
-1.6800000000000015,0.3360000000000003,0.6440000000000006,7.592571932233582,1
-1.7400000000000015,0.3480000000000003,0.6670000000000006,8.390863414353113,1
-1.8000000000000016,0.3600000000000003,0.6900000000000006,8.463377166094928,1
-1.8600000000000017,0.37200000000000033,0.7130000000000006,9.46044533256329,1
-1.9200000000000017,0.38400000000000034,0.7360000000000007,9.224131496333593,1
-1.9800000000000018,0.39600000000000035,0.7590000000000007,9.750945335728684,1
-2.040000000000002,0.40800000000000036,0.7820000000000007,9.927995923229254,1
-2.100000000000002,0.4200000000000004,0.8050000000000007,10.166567545220236,1
-2.160000000000002,0.4320000000000004,0.8280000000000007,10.746917979278768,1
-2.220000000000002,0.4440000000000004,0.8510000000000008,10.686964235830636,1
-2.280000000000002,0.4560000000000004,0.8740000000000008,10.639244022801668,1
-2.339999999999999,0.46799999999999975,0.8969999999999996,11.761659691019458,1
-2.3999999999999986,0.47999999999999976,0.9199999999999995,11.986503521541879,1
-2.459999999999999,0.49199999999999977,0.9429999999999996,11.801235590636363,1
-2.5199999999999987,0.5039999999999998,0.9659999999999995,12.580574688899127,1
-2.579999999999999,0.5159999999999998,0.9889999999999997,12.975444297735699,1
-2.639999999999999,0.5279999999999998,1.0119999999999996,13.320255662934683,1
-2.6999999999999993,0.5399999999999998,1.0349999999999997,13.25457730600074,1
-2.759999999999999,0.5519999999999998,1.0579999999999996,13.946363689239536,1
-2.8199999999999994,0.5639999999999998,1.0809999999999997,13.842833076039994,1
-2.879999999999999,0.5759999999999998,1.1039999999999996,14.314553688404716,1
-2.9399999999999995,0.5879999999999999,1.1269999999999998,14.432599089371093,1
-2.999999999999999,0.5999999999999999,1.1499999999999997,15.003096352259659,1
-3.0599999999999996,0.6119999999999999,1.1729999999999998,15.092554762330964,1
-3.119999999999999,0.6239999999999999,1.1959999999999997,15.31012506549278,1
-3.1799999999999997,0.6359999999999999,1.2189999999999999,15.733140125183565,1
-3.2399999999999993,0.6479999999999999,1.2419999999999998,16.198211785827688,1
-3.3,0.6599999999999999,1.265,16.61458480119913,1
-3.3599999999999994,0.6719999999999999,1.2879999999999998,16.362859323210625,1
-3.42,0.6839999999999999,1.311,16.818624198513803,1
-3.4799999999999995,0.696,1.3339999999999999,17.1410850130108,1
-3.54,0.708,1.357,17.71576190473083,1
-3.5999999999999996,0.72,1.38,17.837617174430505,1
-3.66,0.732,1.403,17.935490930499924,1
-3.7199999999999998,0.744,1.426,18.626780530910324,1
-3.7800000000000002,0.756,1.449,19.246174858657003,1
-3.84,0.768,1.472,19.48401165928879,1
-3.9000000000000004,0.78,1.495,20.10877927465266,1
-3.96,0.792,1.518,20.019486134319653,1
-4.0200000000000005,0.804,1.5410000000000001,20.106601900326794,1
-4.08,0.8160000000000001,1.564,20.48864559445793,1
-4.140000000000001,0.8280000000000001,1.5870000000000002,20.881175437532796,1
-4.2,0.8400000000000001,1.61,20.94674377478308,1
-4.260000000000001,0.8520000000000001,1.6330000000000002,21.724096625066654,1
-4.32,0.8640000000000001,1.6560000000000001,21.722540056814772,1
-4.380000000000001,0.8760000000000001,1.6790000000000003,22.12257353029727,1
-4.44,0.8880000000000001,1.7020000000000002,22.406069831486363,1
-4.500000000000001,0.9000000000000001,1.7250000000000003,22.875192930460795,1
-4.5600000000000005,0.9120000000000001,1.7480000000000002,22.98319077219525,1
-4.620000000000001,0.9240000000000002,1.7710000000000004,23.66085851017214,1
-4.680000000000001,0.9360000000000002,1.7940000000000003,23.611903456791367,1
-4.740000000000001,0.9480000000000002,1.8170000000000004,23.802602356317525,1
-4.800000000000001,0.9600000000000002,1.8400000000000003,24.480292687257947,1
-4.860000000000001,0.9720000000000002,1.8630000000000004,24.099377500596415,1
-4.920000000000001,0.9840000000000002,1.8860000000000003,25.241956953516247,1
-4.980000000000001,0.9960000000000002,1.9090000000000005,24.888376095650617,1
-5.040000000000001,1.0080000000000002,1.9320000000000004,25.158690576565093,1
-5.100000000000001,1.0200000000000002,1.9550000000000005,25.28299644392916,1
-5.160000000000001,1.0320000000000003,1.9780000000000004,25.7872223381466,1
-5.2200000000000015,1.0440000000000003,2.0010000000000003,25.683757904757744,1
-5.280000000000001,1.0560000000000003,2.0240000000000005,26.511973952426192,1
-5.340000000000002,1.0680000000000003,2.0470000000000006,26.93299066188226,1
-5.400000000000001,1.0800000000000003,2.0700000000000007,26.958104395724476,1
-5.460000000000002,1.0920000000000003,2.0930000000000004,27.870889486542225,1
-5.520000000000001,1.1040000000000003,2.1160000000000005,27.472583113613595,1
-5.580000000000002,1.1160000000000003,2.1390000000000007,28.22768194507979,1
-5.6400000000000015,1.1280000000000003,2.162000000000001,28.818027427890083,1
-5.700000000000002,1.1400000000000003,2.1850000000000005,28.93747507909346,1
-5.760000000000002,1.1520000000000004,2.2080000000000006,28.865306099059232,1
-5.820000000000002,1.1640000000000004,2.2310000000000008,29.063580709361922,1
-5.880000000000002,1.1760000000000004,2.254000000000001,29.423820004563584,1
-5.940000000000002,1.1880000000000004,2.2770000000000006,29.794233915903856,1
-6.000000000000002,1.2000000000000004,2.3000000000000007,30.615239464234943,1
